Administration_route_human,Administration_route_llm,Administration_route_verdict_human,Application_date_human,Application_date_llm,Application_date_verdict_human,Application_year_human,Application_year_llm,Application_year_verdict_human,Current_status_human,Current_status_llm,Current_status_verdict_human,Decision_date_human,Decision_date_llm,Decision_date_verdict_human,Decision_human,Decision_llm,Decision_verdict_human,Decision_year_human,Decision_year_llm,Decision_year_verdict_human,Disease_class(es)_human,Disease_class(es)_llm,Disease_class(es)_verdict_human,Document_name_human,Document_name_llm,Document_name_verdict_human,Drug_class_human,Drug_class_llm,Drug_class_verdict_human,Drug_name_human,Drug_name_llm,Drug_name_verdict_human,Indication_approved_human,Indication_approved_llm,Indication_approved_verdict_human,Indication_extended_human,Indication_extended_llm,Indication_extended_verdict_human,Indication_requested_human,Indication_requested_llm,Indication_requested_verdict_human,Marketing_authorisation_holder_human,Marketing_authorisation_holder_llm,Marketing_authorisation_holder_verdict_human,Marketing_authorisation_number_human,Marketing_authorisation_number_llm,Marketing_authorisation_number_verdict_human,Non_proprietary_name_human,Non_proprietary_name_llm,Non_proprietary_name_verdict_human,Nonclinical_abridged_human,Nonclinical_abridged_llm,Nonclinical_abridged_verdict_human,Orphan_drug_status_human,Orphan_drug_status_llm,Orphan_drug_status_verdict_human,Pharmaceutical_form_human,Pharmaceutical_form_llm,Pharmaceutical_form_verdict_human,Referral_body_human,Referral_body_llm,Referral_body_verdict_human
intramuscular,intramuscular,match,02.12.2019,02.12.2019,match,2019,2019,match,authorised,authorised,match,12.05.2021,12.05.2021,match,approved,approved,match,2021.0,2021,match,"infectious and parasitic diseases, diseases of the respiratory system",infectious and parasitic diseases; diseases of the respiratory system,match,auspar-influenza-haemagglutinin-recombinant-210708.pdf,auspar-influenza-haemagglutinin-recombinant-210708.pdf,match,vaccine,vaccine,match,flublok quadrivalent,flublok quadrivalent,match,same,active immunisation for the prevention of influenza disease caused by influenza virus types a and b contained in the vaccine.,match,no,no,match,flublok quadrivalent is indicated for active immunisation for the prevention of influenza disease caused by influenza. flublok quadrivalent is approved for use in persons 18 years of age and older.,active immunisation for the prevention of influenza disease caused by influenza virus types a and b contained in the vaccine.,match,sanofi-aventis australia pty ltd,sanofi-aventis australia pty ltd,match,325683,325683,match,influenza haemagglutinin recombinant,influenza haemagglutinin recombinant,match,yes,yes,match,no,no,match,solution for injection,solution for injection,match,australia,not reported,
vaginal,vaginal insert,match,not reported,not reported,match,not reported,not reported,match,authorised,authorised,match,21.02.2014,21.02.2014,match,approved,approved,match,2014.0,2014,match,pregnancy and childbirth,pregnancy and childbirth,match,auspar-misoprostol-140423.pdf,auspar-misoprostol-140423.pdf,match,small molecule,small molecule,match,misodel/misopess,misodel / misopess,match,same,"induction of labour in women with an unfavourable cervix, from 36 weeks gestation: in whom induction is clinically indicated; in a hospital where continuous electronic foetal monitoring is available.",match,yes,yes,match,"indicated for the induction of labour in women with an unfavourable cervix, from 36 weeks gestation: in whom induction is clinically indicated in a hospital where continuous electronic foetal monitoring is available.","for induction of labour in women with an unfavourable cervix, from 36 weeks gestation: in whom induction is clinically indicated; in a hospital where continuous electronic foetal monitoring is available.",match,ferring pharmaceuticals pty ltd,ferring pharmaceuticals pty ltd,match,"205336, 205341",205336 and 205341,match,misoprostol,misoprostol,match,yes,no,no_match,no,no,match,modified release pessaries,modified release pessaries,match,australia,na,
cutaneous,cutaneous,match,01.07.2019,01.07.2019,match,2019,2019,match,authorised (under additional monitoring),authorised (under additional monitoring),match,16.12.2020,16.12.2020,match,approved,approved,match,2020.0,2020,match,diseases of the skin,diseases of the skin,match,swisspar_aklief.pdf,swisspar_aklief.pdf,match,small molecule,small molecule,match,aklief,aklief,match,"acne vulgaris in patients aged 12 and over, if more than half the surface is affected, in the presence of numerous comedones, papules and pustules","aklief is indicated for the topical treatment of moderate acne vulgaris on the face and/or torso in patients aged 12 and over, if more than half the surface is affected, in the presence of numerous comedones, papules and pustules.",match,no,no,match,"acne vulgaris in patients 9 years of age and older, when many comedones, papules and pustules are present","aklief is indicated for the cutaneous treatment of acne vulgaris of the face and/or trunk in patients from 9 years of age and older, when many comedones, papules and pustules are present.",match,galderma sa,galderma sa,match,67632,67632,match,trifarotene,trifarotene,match,no,no,match,no,no,match,cream,cream,match,,na,match
intravenous,intravenous,match,19.03.2020,19.03.2020,match,2020,2020,match,authorised (under additional monitoring),authorised (under additional monitoring),match,02.12.2020,02.12.2020,match,approved,approved,match,2020.0,2020,match,diseases of the blood and blood-forming organs,diseases of the blood and blood-forming organs,match,swisspar_ondexxya.pdf,swisspar_ondexxya.pdf,match,biologics,biologics,match,ondexxya,ondexxya,match,same,for adult patients treated with a direct factor xa (fxa) inhibitor (apixaban or rivaroxaban) when reversal of anticoagulation is needed due to life-threatening or uncontrolled bleeding.,match,no,no,match,for adult patients treated with a direct factor xa (fxa) inhibitor (apixaban or rivaroxaban) when reversal of anticoagulation is needed due to life-threatening or uncontrolled bleeding.,for adult patients treated with a direct factor xa (fxa) inhibitor (apixaban or rivaroxaban) when reversal of anticoagulation is needed due to life-threatening or uncontrolled bleeding.,match,alexion pharma gmbh,alexion pharma gmbh,match,67759,67759,match,andexanet alfa,andexanet alfa,match,yes,yes,match,no,no,match,powder for solution for infusion,powder for solution for infusion,match,"ema, fda",ema; fda,match
intravenous,intravenous,match,??,not reported,match,not reported,not reported,match,withdrawn,withdrawn,match,not reported,not reported,match,approved,approved,match,not reported,not reported,match,"diseases of the circulatory system, other",diseases of the circulatory system,match,vasovist-epar-scientific-discussion_en.pdf,vasovist-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,ablavar (previously vasovist),vasovist,match,"contrast-enhanced magnetic resonance angiography (ce-mra) for visualisation of abdominal or limb vessels in adults only, with suspected or known vascular disease",contrast-enhanced magnetic resonance angiography for visualization of abdominal or limb vessels in patients with suspected or known vascular disease,match,no,no,match,contrast-enhanced magnetic resonance angiography in patients with suspected or known vascular disease,contrast-enhanced magnetic resonance angiography in patients with suspected or known vascular disease,match,not reported,not reported,match,not reported,not reported,match,gadofosveset trisodium,gadofosveset trisodium,match,no,no,match,no,no,match,solution for injection,solution for injection,match,,na,
oral,oral,match,31.01.2022,31.01.2022,match,2022,2022,match,authorised,authorised (under additional monitoring),partial_0.5,05.04.2023,05.04.2023,match,approved,approved,match,2023.0,2023,match,"neoplasms, ""endocrine, nutritional, and metabolic diseases""","neoplasms; endocrine, nutritional, and metabolic diseases",match,auspar-gavreto-231026.pdf,auspar-gavreto-231026.pdf,match,small molecule,small molecule,match,gavreto,gavreto,match,gavreto has provisional approval in australia for the treatment of adult patients with advanced or metastatic ret-fusion positive thyroid cancer that is refractory to (or unsuitable for) radioactive iodine and who have progressed on or are unable to tolerate lenvatinib or sorafenib. the decision to approve this indication has been made on the basis of overall response rate (orr) and duration of response (dor). continued approval of this indication depends on verification and description of benefit in confirmatory trials.,ret-fusion positive thyroid cancer that is refractory to (or unsuitable for) radioactive iodine and who have progressed on or are unable to tolerate lenvatinib or sorafenib,match,no,no,match,ret-fusion positive thyroid cancer: gavreto is indicated for the treatment of adult and paediatric patients 12 years of age and older with locally advanced or metastatic ret-fusion positive thyroid cancer who require systemic therapy and who are radioactive iodine-refractory (if radioactive iodine is appropriate). medullary thyroid cancers: gavreto is indicated for the treatment of adult and paediatric patients 12 years of age and older with advanced or metastatic ret-mutant mtc who require systemic therapy.,ret-fusion positive thyroid cancer; advanced or metastatic ret-mutant medullary thyroid cancer,match,roche products pty ltd,roche products pty ltd,match,380812,380812,match,pralsetinib,pralsetinib,match,no,no,match,no,no,match,hard capsules,hard capsule,match,,na,
intravitreal,intravitreal,match,23.08.2023,23.08.2023,match,2023,2023,match,authorised,authorised,match,19.09.2024,19.09.2024,match,approved,approved,match,2024.0,2024,match,"diseases of the eye and adnexa, ""endocrine, nutritional, and metabolic diseases"", diseases of the circulatory system",diseases of the eye and adnexa,partial_0.3,afqlir-epar-public-assessment-report_en.pdf,afqlir-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,afqlir,afqlir,match,same,neovascular (wet) age-related macular degeneration (amd); visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); visual impairment due to diabetic macular oedema (dme); visual impairment due to myopic choroidal neovascularisation (myopic cnv),match,no,no,match,"adults for the treatment of neovascular (wet) age-related macular degeneration (amd), visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo), visual impairment due to diabetic macular oedema (dme), visual impairment due to myopic choroidal neovascularisation (myopic cnv)",neovascular (wet) age-related macular degeneration (amd); visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); visual impairment due to diabetic macular oedema (dme); visual impairment due to myopic choroidal neovascularisation (myopic cnv),match,sandoz gmbh,sandoz gmbh,match,ema/466863/2024,ema/466863/2024,match,aflibercept,aflibercept,match,yes,no,no_match,yes,no,no_match,solution for injection in pre-filled syringe,solution for injection,match,ema,na,
oral,oral,match,03.03.2020,03.03.2020,match,2020,2020,match,authorised,authorised,match,04.05.2021,04.05.2021,match,approved,approved,match,2021.0,2021,match,"neoplasms, diseases of the respiratory system",neoplasms; diseases of the respiratory system,match,swisspar_alunbrig-1.pdf,swisspar_alunbrig-1.pdf,match,small molecule,small molecule,match,alunbrig,alunbrig,match,same,alunbrig is indicated as monotherapy for the treatment of adult patients with anaplastic lymphoma kinase (alk)-positive locally advanced or metastatic non-small cell lung cancer (nsclc) previously untreated with an alk inhibitor. alunbrig is indicated as monotherapy for the treatment of adult patients with anaplastic lymphoma kinase (alk)-positive metastatic non-small cell lung cancer (nsclc) who have progressed on previous treatment with crizotinib.,match,no,no,match,"alunbrig is indicated as monotherapy for the treatment of adult patients with anaplastic lymphoma kinase (alk)-positive, advanced, non-small cell lung cancer (nsclc), who have previously not been treated with an alk-inhibitor. alunbrig is indicated as monotherapy for the treatment of adult patients with anaplastic lymphoma kinase (alk)-positive, advanced, non-small cell lung cancer (nsclc), who have previously been treated with crizotinib.","alunbrig is indicated as monotherapy for the treatment of adult patients with anaplastic lymphoma kinase (alk)-positive, advanced, non-small cell lung cancer (nsclc), who have previously not been treated with an alk-inhibitor. alunbrig is indicated as monotherapy for the treatment of adult patients with anaplastic lymphoma kinase (alk)-positive, advanced, non-small cell lung cancer (nsclc), who have previously been treated with crizotinib.",match,takeda pharma ag,takeda pharma ag,match,66738,66738,match,brigatinib,brigatinib,match,no,no,match,yes,yes,match,film-coated tablets,film coated tablet,match,,na,match
intravenous,intravenous,match,20.11.2019,20.11.2019,match,2019,2019,match,authorised (under additional monitoring),authorised,match,28.01.2021,28.01.2021,match,approved,approved,match,2021.0,2021,match,other,other,match,byfavo-epar-public-assessment-report_en.pdf,byfavo-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,byfavo,byfavo,match,same,remimazolam is indicated in adults for procedural sedation.,match,no,no,match,remimazolam is indicated in adults for procedural sedation.,remimazolam is indicated in adults for procedural sedation.,match,paion netherlands b.v.,paion netherlands b.v.,match,ema/160756/2021,ema/160756/2021,match,remimazolam,remimazolam,match,no,no,match,no,no,match,powder for solution for injection,powder for solution for injection,match,,na,
"intravenous, subcutaneous",intravenous; subcutaneous,match,??,not reported,match,not reported,not reported,match,authorised,authorised,match,not reported,not reported,match,approved,approved,match,not reported,not reported,match,"diseases of the blood and blood-forming organs, neoplasms",diseases of the blood and blood-forming organs; neoplasms,match,abseamed-epar-scientific-discussion_en.pdf,abseamed-epar-scientific-discussion_en.pdf,match,peptides and proteins,biologics,no_match,abseamed,hx575,no_match,symptomatic anaemia associated with chronic renal failure in adults and children aged 1 to 18 years on haemodialysis and adult patients on peritoneal dialysis and in adults with renal insufficiency not yet undergoing dialysis for the treatment of severe anaemia of renal origin accompanied by clinical symptoms in patients,"anaemia associated with chronic renal failure; anaemia and reduction of transfusion requirements in adult patients receiving chemotherapy for solid tumours, malignant lymphoma or multiple myeloma; reduction of exposure to allogenic blood transfusions in adult non-iron deficient patients prior to major elective orthopaedic surgery",match,no,no,match,"anaemia in patients with chronic renal failure, chemotherapy-induced anaemia in cancer patients and for increasing the yield of autologous blood from patients in a pre-donation programme","anaemia associated with chronic renal failure; anaemia and reduction of transfusion requirements in adult patients receiving chemotherapy for solid tumours, malignant lymphoma or multiple myeloma; reduction of exposure to allogenic blood transfusions in adult non-iron deficient patients prior to major elective orthopaedic surgery",match,not reported,not reported,match,not reported,not reported,match,epoetin alfa,epoetin alfa,match,yes,yes,match,no,no,match,solution for injection in pre-filled syringe,solution in a single-dose pre-filled syringe,match,???,not reported,
intravenous,intravenous,match,29.05.2013,29.05.2013,match,2013,2013,match,authorised,authorised,match,22.05.2014,22.05.2014,match,approved,approved,match,2014.0,2014,match,"diseases of the blood and blood-forming organs, congenital malformations and chomosomal abnormalities",diseases of the blood and blood-forming organs,match,nuwiq-epar-public-assessment-report_en.pdf,nuwiq-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,nuwiq,nuwiq,match,same,treatment and prophylaxis of bleeding in patients with haemophilia a (congenital factor viii deficiency). nuwiq can be used for all age groups.,match,no,no,match,treatment and prophylaxis of bleeding in patients with haemophilia a (congenital factor viii deficiency). nuwiq can be used for all age groups.,treatment and prophylaxis of bleeding in patients with haemophilia a (congenital factor viii deficiency). nuwiq can be used for all age groups.,match,octapharma ab,octapharma ab,match,ema/chmp/279301/2014,ema/chmp/279301/2014,match,simoctocog alfa,simoctocog alfa,match,no,no,match,no,no,match,"solvent for solution for injection, powder for solution for injection",lyophilised powder for solution for injection,partial_0.5,,na,
intravenous,intravenous,match,not reported,not reported,match,not reported,not reported,match,withdrawn,na,no_match,15.09.2016,15.09.2016,match,withdrawn,refused,match,2016.0,2016,match,"neoplasms, diseases of the blood and blood-forming organs",neoplasms; diseases of the blood and blood-forming organs,match,graspa-withdrawal-assessment-report_en.pdf,graspa-withdrawal-assessment-report_en.pdf,match,peptides and proteins,biologics,no_match,graspa,graspa,match,,na,match,no,no,match,"treatment of children and adult patients with philadelphia chromosome negative acute lymphoblastic leukaemia, who have either relapsed or failed first line treatment.",treatment of paediatric and adult patients with acute lymphoblastic leukaemia that has either relapsed or failed first line treatment; also for the treatment of paediatric and adult patients with acute lymphoblastic leukaemia and hypersensitivity to asparaginase,match,erytech pharma s.a.,erytech pharma s.a.,match,ema/chmp/438029/2018,ema/238678/2017,no_match,asparaginase,eryaspase,no_match,no,no,match,yes,yes,match,powder for solution for injection,dispersion for infusion,partial_0.5,,na,
subcutaneous,subcutaneous,match,25.04.2017,25.04.2017,match,2017,2017,match,authorised,authorised,match,26.07.2018,26.07.2018,match,approved,approved,match,2018.0,2018,match,"diseases of the musculoskeletal system and connective tissue, diseases of the skin, diseases of the digestive system, diseases of the eye and adnexa",diseases of the musculoskeletal system and connective tissue; diseases of the skin; diseases of the digestive system; diseases of the eye and adnexa,match,hulio-epar-public-assessment-report_en.pdf,hulio-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,hulio,hulio,match,"juvenile idiopathic arthritis, enthesitis-related arthritis, paediatric plaque psoriasis, paediatric crohn's disease, paediatric uveitis",rheumatoid arthritis; juvenile idiopathic arthritis; axial spondyloarthritis; psoriatic arthritis; psoriasis; hidradenitis suppurativa; crohn’s disease; ulcerative colitis; uveitis,match,no,no,match,"rheumatoid arthritis, juvenile idiopathic arthritis, axial spondyloarthritis, psoriatic arthritis, psoriasis, paediatric plaque psoriasis, hidradenitis suppurativa (hs), crohn’s disease, paediatric crohn's disease, ulcerative colitis, paediatric ulcerative colitis, uveitis, paediatric uveitis",rheumatoid arthritis; juvenile idiopathic arthritis; axial spondyloarthritis; psoriatic arthritis; psoriasis; hidradenitis suppurativa; crohn’s disease; ulcerative colitis; uveitis,partial_0.7,kyowa kirin limited,mylan s.a.s.,no_match,ema/541826/2018,ema/541826/2018,match,adalimumab,adalimumab,match,yes,no,no_match,no,no,match,solution for injection in pre-filled syringe,solution for injection,match,ema,na,
oral,oral,match,18.11.2021,18.11.2021,match,2021,2021,match,authorised,authorised,match,06.07.2023,06.07.2023,match,approved,approved,match,2023.0,2023,match,"neoplasms, diseases of the blood and blood-forming organs, diseases of the digestive system",neoplasms; diseases of the blood and blood-forming organs,partial_0.7,swisspar_ayvakyt.pdf,swisspar_ayvakyt.pdf,match,small molecule,small molecule,match,ayvakyt,ayvakyt,match,same,gastrointestinal stromal tumour (gist) with pdgfra d842v mutation; advanced systemic mastocytosis (advsm) after at least one previous systemic therapy,match,no,no,match,"gastrointestinal stromal tumour (gist), advanced systemic mastocytosis (advsm)",gastrointestinal stromal tumour (gist) with pdgfra exon 18 mutation; advanced systemic mastocytosis (advsm),match,blueprint medicines (switzerland),blueprint medicines (switzerland),match,68294,68294,match,avapritinib,avapritinib,match,yes,yes,match,yes,yes,match,tablet,film-coated tablets,match,fda,fda,match
intravenous,intravenous,match,04.12.2019,04.12.2019,match,2019,2019,match,authorised,authorised,match,01.07.2021,01.07.2021,match,approved,approved,match,2021.0,2021,match,infectious and parasitic diseases,infectious and parasitic diseases,match,assessment_report_swisspar_vaborem_final.pdf,assessment_report_swisspar_vaborem_final.pdf,match,small molecule,small molecule,match,vaborem,vaborem,match,same,"complicated urinary tract infection (cuti), including pyelonephritis; complicated intra-abdominal infection (ciai); hospital-acquired pneumonia (hap), including ventilator-associated pneumonia (vap); treatment of patients with bacteraemia associated with these infections.",match,no,no,match,"bacteraemia associated with complicated urinary tract infection (cuti), including pyelonephritis or complicated intra-abdominal infection (ciai) or hospital-acquired pneumonia (hap), including ventilator-associated pneumonia (vap), infections due to aerobic gram-negative organisms (in adults with limited treatment options)","complicated urinary tract infection (cuti), including pyelonephritis; complicated intra-abdominal infection (ciai); hospital-acquired pneumonia (hap), including ventilator-associated pneumonia (vap); treatment of patients with bacteraemia associated with these infections; infections due to aerobic gram-negative organisms in adults with limited treatment options.",match,a. menarini ag,a. menarini ag,match,67797,67797,match,"meropenem trihydrate, vaborbactam","meropenem trihydrate, vaborbactam",match,yes,yes,match,no,no,match,powder for concentrate for solution for infusion,powder for concentrate for solution for infusion,match,ema,european medicines agency (ema),match
epicutaneous,cutaneous,partial_0.7,20.10.2014,20.10.2014,match,2014,2014,match,authorised,authorised,match,31.08.2015,31.08.2015,match,approved,approved,match,2015.0,2015,match,diseases of the musculoskeletal system and connective tissue,diseases of the musculoskeletal system and connective tissue,match,000225702.pdf,000225702.pdf,match,small molecule,small molecule,match,loqoa tape,loqoa,match,relief of pain and inflammation associated with osteoarthritis,relief of pain and inflammation associated with osteoarthritis,match,no,no,match,Relief of pain and inflammation in symptoms indicated below: osteoarthritis.,relief of pain and inflammation associated with osteoarthritis,match,"taisho pharmaceutical co., ltd.","taisho pharmaceutical co., ltd.",match,225702,not reported,,esflurbiprofen (jan*)/mentha oil,esflurbiprofen,match,no,no,match,no,no,match,plaster,plaster,match,,na,
intramuscular,intramuscular,match,01.07.2022,01.07.2022,match,2022,2022,match,authorised (under additional monitoring),authorised (under additional monitoring),match,02.09.2022,02.09.2022,match,temporary authorisation,temporary authorisation,match,2022.0,2022,match,infectious and parasitic diseases,infectious and parasitic diseases,match,assessment_report_swisspar_nuvaxovid_g102682544.pdf,assessment_report_swisspar_nuvaxovid_g102682544.pdf,match,vaccine,vaccine,match,nuvaxovid,nuvaxovid,match,same,nuvaxovid is indicated for active immunisation to prevent covid-19 caused by sars-cov-2 in individuals 12 years of age and older.,match,yes,yes,match,covid-19 disease in individuals 12 years of age and older,nuvaxovid is indicated for active immunisation to prevent covid-19 caused by sars-cov-2 in individuals 12 years of age and older.,match,future health pharma gmbh,future health pharma gmbh,match,68473,68473,match,sars cov-2 recombinant spike protein (rs nvx-cov2373),sars cov-2 recombinant spike protein (rs nvx-cov2373),match,yes,yes,match,no,no,match,dispersion for injection,dispersion for injection,match,???,na,match
intravenous,intravenous,match,not reported,not reported,match,not reported,not reported,match,authorised,authorised,match,not reported,not reported,match,approved,approved,match,not reported,not reported,match,"neoplasms, diseases of the genitourinary system, diseases of the respiratory system",neoplasms,partial_0.3,hycamtin-epar-scientific-discussion_en.pdf,hycamtin-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,hycamtin,hycamtin,match,topotecan monotherapy is indicated for the treatment of patients with metastatic carcinoma of the ovary after failure of first-line or subsequent therapy. patients with relapsed small cell lung cancer (sclc) for whom re-treatment with the first-line regimen is not considered appropriate. topotecan in combination with cisplatin is indicated for patients with carcinoma of the cervix recurrent after radiotherapy and for patients with stage ivb disease. patients with prior exposure to cisplatin require a sustained treatment-free interval to justify treatment with the combination,treatment of metastatic carcinoma of the ovary after failure of first-line or subsequent therapy,partial_0.3,no,no,match,treatment of metastatic carcinoma of the ovary after failure of first-line or subsequent therapy,treatment of metastatic carcinoma of the ovary after failure of first-line or subsequent therapy,match,not reported,not reported,match,not reported,not reported,match,topotecan,topotecan,match,no,no,match,no,no,match,powder for concentrate for solution for infusion,powder for solution for infusion,match,,na,
subcutaneous,subcutaneous,match,12.01.2018,12.01.2018,match,2018,2018,match,authorised,authorised,match,31.01.2019,31.01.2019,match,approved,approved,match,2019.0,2019,match,"diseases of the nervous system, diseases of the circulatory system",diseases of the nervous system,partial_0.5,ajovy-epar-public-assessment-report_en.pdf,ajovy-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,ajovy,ajovy,match,prophylaxis of migraine in adults who have at least 4 migraine days per month,treatment of episodic and chronic migraine in adults,match,no,no,match,treatment of episodic and chronic migraine in adults,treatment of episodic and chronic migraine in adults,match,teva b.v.,teva gmbh,match,ema/118499/2019,ema/118499/2019,match,fremanezumab,fremanezumab,match,no,no,match,no,no,match,"solution for injection in pre-filled syringe, solution for injection in pre-filled pen",solution for injection,match,,na,
oral,oral,match,not reported,not reported,match,not reported,not reported,match,authorised,authorised,match,not reported,not reported,match,approved,approved,match,not reported,not reported,match,infectious and parasitic diseases,infectious and parasitic diseases,match,dukoral-epar-scientific-discussion_en.pdf,dukoral-epar-scientific-discussion_en.pdf,match,vaccine,vaccine,match,dukoral,dukoral,match,dukoral is indicated for active immunisation against disease caused by vibrio cholerae serogroup o1 in adults and children from 2 years of age who will be visiting endemic/epidemic areas. the use of dukoral should be determined on the basis of official recommendations taking into consideration the variability of epidemiology and the risk of contracting disease in different geographical areas and travelling conditions. dukoral should not replace standard protective measures. in the event of diarrhoea measures of rehydration should be instituted.,active immunisation against disease caused by v. cholerae serogroup o1 of adults and children from 2 years of age,match,yes,yes,match,not reported,active immunisation against cholera in adults and children from 2 years of age,no_match,sbl vaccin ab,sbl vaccin ab,match,not reported,not reported,match,"cholera vaccine (inactivated, oral)",recombinant cholera toxin b subunit,match,no,yes,no_match,no,no,match,suspension and effervescent powder for oral suspension,oral suspension,match,,not reported,
oral,oral,match,27.06.2018,27.06.2018,match,2018,2018,match,withdrawn,withdrawn,match,19.09.2019,19.09.2019,match,approved,approved,match,2019.0,2019,match,"""endocrine, nutritional, and metabolic diseases""","endocrine, nutritional, and metabolic diseases",match,qtrilmet-epar-public-assessment-report_en.pdf,qtrilmet-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,qtrilmet,qtrilmet,match,qtrilmet is indicated in adults aged 18 years and older with type 2 diabetes mellitus to improve glycaemic control when metformin with or without sulphonylurea (su) and either saxagliptin or dapagliflozin does not provide adequate glycaemic control. when already being treated with metformin and saxagliptin and dapagliflozin.,qtrilmet is indicated in adults aged 18 years and older with type 2 diabetes mellitus: to improve glycaemic control when metformin with or without sulphonylurea (su) and either saxagliptin or dapagliflozin does not provide adequate glycaemic control; when already being treated with metformin and saxagliptin and dapagliflozin.,match,no,no,match,"tradename (combination of dapagliflozin, saxagliptin, and metformin) is indicated in adults aged 18 years and older with type 2 diabetes mellitus to improve glycaemic control when metformin with or without sulphonylurea (su) does not provide adequate glycaemic control and where simultaneous addition of dapagliflozin and saxagliptin is considered necessary because a single addition of any oral monotherapy is not expected to provide adequate glycaemic control. to improve glycaemic control when metformin with or without sulphonylurea (su) and either dapagliflozin or saxagliptin does not provide adequate glycaemic control. when already being treated with dapagliflozin and saxagliptin and metformin.",qtrilmet is indicated in adults aged 18 years and older with type 2 diabetes mellitus: to improve glycaemic control when metformin with or without sulphonylurea (su) and either saxagliptin or dapagliflozin does not provide adequate glycaemic control; when already being treated with metformin and saxagliptin and dapagliflozin.,match,astrazeneca ab,astrazeneca ab,match,ema/524327/2019,ema/524327/2019,match,metformin hydrochloride / saxagliptin / dapagliflozin,metformin hydrochloride / saxagliptin / dapagliflozin,match,yes,no,no_match,no,no,match,modified-release tablets,tablet,match,???,na,
oral,oral,match,not reported,not reported,match,not reported,not reported,match,,na,match,12.08.2011,12.08.2011,match,refused,rejected,match,2011.0,2011,match,"""endocrine, nutritional, and metabolic diseases""","endocrine, nutritional, and metabolic diseases",match,auspar-kliovance.pdf,auspar-kliovance.pdf,match,small molecule,peptides and proteins,no_match,kliovance low,kliovance low,match,,na,match,no,no,match,short term treatment of menopausal symptoms related to oestrogen deficiency in women more than one year after menopause.,short term treatment of menopausal symptoms related to oestrogen deficiency in women more than one year after menopause.,match,novo nordisk pharmaceuticals pty ltd,novo nordisk pharmaceuticals pty ltd,match,not reported,not reported,match,"oestradiol, norethisterone acetate",oestradiol; norethisterone acetate,match,yes,yes,match,no,no,match,film-coated tablets,film coated tablet,match,???,not reported,
oral,oral,match,08.06.2015,08.06.2015,match,2015,2015,match,revoked,withdrawn,match,13.10.2016,13.10.2016,match,conditional marketing authorisation,approved,partial_0.5,2016.0,2016,match,diseases of the digestive system,diseases of the digestive system,match,ocaliva-epar-public-assessment-report_en.pdf,ocaliva-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,ocaliva,ocaliva,match,same,treatment of primary biliary cholangitis (also known as primary biliary cirrhosis) in combination with ursodeoxycholic acid (udca) in adults with an inadequate response to udca or as monotherapy in adults unable to tolerate udca,match,no,no,match,ocaliva is indicated for the treatment of primary biliary cholangitis (pbc) in combination with ursodeoxycholic acid (udca) in adults with an inadequate response to udca or as monotherapy in adults unable to tolerate udca.,treatment of primary biliary cirrhosis (pbc) in combination with ursodeoxycholic acid (udca) in adults with an inadequate response to udca or as monotherapy in adults unable to tolerate udca,match,intercept pharma ltd.,intercept pharma ltd.,match,ema/725757/2016,ema/725757/2016,match,obeticholic acid,obeticholic acid,match,no,no,match,yes,yes,match,film-coated tablets,film-coated tablet,match,,na,
subcutaneous,subcutaneous,match,not reported,not reported,match,not reported,not reported,match,withdrawn,withdrawn,match,21.2.2008,21.02.2008,match,withdrawn,withdrawn,match,2008.0,2008,match,"""endocrine, nutritional, and metabolic diseases""","endocrine, nutritional, and metabolic diseases",match,insulin-human-long-marvel-withdrawal-assessment-report_en.pdf,insulin-human-long-marvel-withdrawal-assessment-report_en.pdf,match,peptides and proteins,peptides and proteins,match,insulin human long marvel,insulin human long marvel,match,,na,match,no,no,match,treatment of diabetes melitus,the treatment of patients with diabetes mellitus who require insulin for the maintenance of glucose homeostasis and for the initial control of diabetes mellitus and diabetes mellitus in pregnancy,match,marvel lifesciences ltd.,marvel lifesciences ltd,match,emea/chmp/70349/2008,not reported,no_match,human insulin,isophane insulin injection,match,yes,no,no_match,no,no,match,solution for injection in a vial,injection,no_match,ema,na,
