Generic Name,Trade Name,Date Designated,Orphan Designation,Orphan Designation Status,Date Designation Withdrawn or Revoked,FDA Orphan Approval Status,Approved Labeled Indication,Marketing Approval Date,Exclusivity End Date,"Exclusivity Protected Indication * (Shown for approvals from Jan. 1, 2013, to the present)",Sponsor Company,Sponsor Address 1,Sponsor Address 2,Sponsor City,Sponsor State,Sponsor Zip,Sponsor Country,CF Grid Key
budesonide,Tarpeyo,05/17/2010,To slow the progression of immunoglobulin A nephropathy & delay kidney failure in patients affected by the disease.,Designated/Approved,,,"to reduce proteinuria in adults with primary immunoglobulin A nephropathy (IgAN) at risk of rapid disease progression, generally a urine protein-to-creatinine ratio (UPCR) > or = 1.5 g/g",12/15/2021,12/15/2028,"to reduce proteinuria in adults with primary immunoglobulin A nephropathy (IgAN) at risk of rapid disease progression, generally a urine protein-to-creatinine ratio (UPCR) > or = 1.5 g/g",Calliditas Therapeutics AB,Kungsbron 1,,Stockholm,,' SE-111 22 ' ,Sweden,305710.0
budesonide,Tarpeyo,05/17/2010,To slow the progression of immunoglobulin A nephropathy & delay kidney failure in patients affected by the disease.,Designated/Approved,,,to reduce the loss of kidney function in adults with primary immunoglobulin A nephropathy (IgAN) who are at risk for disease progression,12/20/2023,12/20/2030,"to reduce the loss of kidney function in adults with primary immunoglobulin A nephropathy (IgAN) who are at risk for disease progression, excluding the use provided for in the indication approved on December 15, 2021",Calliditas Therapeutics AB,Kungsbron 1,,Stockholm,,' SE-111 22 ' ,Sweden,305710.0
budesonide,Eohilia,12/20/2006,Treatment of patients with eosinophilic esophagitis,Designated/Approved,,,treatment for 12 weeks in adult and pediatric patients 11 years of age and older with eosinophilic esophagitis (EoE),2024-09-02 00:00:00,2031-09-02 00:00:00,treatment of adult and pediatric patients 11 years of age and older with eosinophilic esophagitis (EoE),"Takeda Pharmaceuticals U.S.A., Inc.",500 Kendall Street,,Cambridge,Massachusetts,' 02142 ' ,United States,227406.0
Buffered intrathecal electrolyte/dextrose injection,Elliotts B Solution,08/24/1994,For use as a diluent in the intrathecal administration of methotrexate and cytarabine for the prevention or treatment meningeal leukemia and lymphocytic lymphoma,Designated/Approved,,,For the intrathecal administration of methotrexate and cytarabine for the prevention or treatment of meningeal leukemia and lymphocytic lymphoma.,09/27/1996,09/27/2003,,"Lukare Medical, LLC",4 Julia Court,P. O. Box 782,Scotch Plains,New Jersey,' 07076 ' ,United States,83994.0
buprenorphine in combination with naloxone,Suboxone,10/27/1994,Treatment of opiate addiction in opiate users,Designated/Approved,,,Treatment of opioid dependence in patients 16 years of age or older,2002-08-10 00:00:00,2009-08-10 00:00:00,,"Indivior, Inc.",10710 Midlothian Turnpike,Suite 430,Richmond,Virginia,' 23235 ' ,United States,79093.0
burosumab-twza,Crysvita,06/15/2017,Treatment of tumor-induced osteomalacia (TIO) syndrome,Designated/Approved,,,Crysvita (burosumab-twza) is indicated for the treatment of FGF23-related hypophosphatemia in tumor-induced osteomalacia (TIO) associated with phosphaturic mesenchymal tumors that cannot be curatively resected or localized.,06/18/2020,06/18/2027,For the treatment of FGF23-related hypophosphatemia in tumor-induced osteomalacia (TIO) associated with phosphaturic mesenchymal tumors that cannot be curatively resected or localized in adult and pediatric patients 2 years of age and older,"Kyowa Kirin, Inc.",135 US Highway 202 206,Suite 6,Bedminster Township,New Jersey,' 07921 ' ,United States,576217.0
burosumab-twza,Crysvita,12/14/2009,Treatment of X-linked hypophosphatemia (formerly known as vitamin D-resistant rickets),Designated/Approved,,,CRYSVITA is indicated for the treatment of X-linked hypophosphatemia (XLH) in adult and pediatric patients 6 months of age and older.,09/27/2019,09/27/2026,For the treatment of X-linked hypophosphatemia (XLH) in pediatric patients 6 months of age to less than 1 year of age,"Kyowa Kirin, Inc.",135 US Highway 202/206,Suite 6,Bedminster,New Jersey,' 07921 ' ,United States,296109.0
burosumab-twza,Crysvita,12/14/2009,Treatment of X-linked hypophosphatemia (formerly known as vitamin D-resistant rickets),Designated/Approved,,,CRYSVITA is indicated for the treatment of X-linked hypophosphatemia (XLH) in adult and pediatric patients 1 year of age and older,04/17/2018,04/17/2025,CRYSVITA is indicated for the treatment of X-linked hypophosphatemia (XLH) in adult and pediatric patients 1 year of age and older,"Kyowa Kirin, Inc.",135 US Highway 202/206,Suite 6,Bedminster,New Jersey,' 07921 ' ,United States,296109.0
Busulfan,Busulfex,07/28/1994,As preparative therapy in the treatment of malignancies with bone marrow transplantation.,Designated/Approved,,,For use in combination with cyclophosphamide as a conditioning regimen prior to allogeneic hematopoietic progenitor cell transplantation for chronic myelogenous leukemia.,1999-04-02 00:00:00,2006-04-02 00:00:00,,"Otsuka Pharmaceutical Company, Ltd","2-9, Kanda-Tsukasamachi",,Tokyo,,' ' ,Japan,83094.0
cabozantinib,Cometriq,11/29/2010,"Treatment of follicular, medullary and anaplastic thyroid carcinoma and metastatic or locally advanced papillary thyroid cancer.",Designated/Approved,,,"Treatment of progressive, metastatic medullary thyroid cancer (MTC).",11/29/2012,11/29/2019,,"Exelixis, Inc.",1851 Harbor Bay Parkway,,Alameda,California,' 94502 ' ,United States,297109.0
cabozantinib,CABOMETYX,2017-02-03 00:00:00,Treatment of hepatocellular carcinoma.,Designated/Approved,,,CABOMETYX is indicated for the treatment of patients with hepatocellular carcinoma (HCC) who have been previously treated with sorafenib.,01/14/2019,01/14/2026,CABOMETYX is indicated for the treatment of patients with hepatocellular carcinoma (HCC) who have been previously treated with sorafenib.,"Exelixis, Inc.",1851 Harbor Bay Parkway,,Alameda,California,' 94502 ' ,United States,552916.0
cabozantinib,Cabometyx,11/29/2010,"Treatment of follicular, medullary and anaplastic thyroid carcinoma and metastatic or locally advanced papillary thyroid cancer.",Designated/Approved,,,Treatment of adult and pediatric patients 12 years of age and older with locally advanced or metastatic differentiated thyroid cancer (DTC) that has progressed following prior VEGFR-targeted therapy and who are radioactive iodine-refractory or ineligible,09/17/2021,09/17/2028,Treatment of adult and pediatric patients 12 years of age and older with locally advanced or metastatic differentiated thyroid cancer (DTC) that has progressed following prior VEGFR-targeted therapy and who are radioactive iodine-refractory or ineligible,"Exelixis, Inc.",1851 Harbor Bay Parkway,,Alameda,California,' 94502 ' ,United States,297109.0
cabozantinib,Cabometyx,2024-05-06 00:00:00,treatment of pancreatic neuroendocrine tumors,Designated/Approved,,,"treatment of adult and pediatric patients 12 years of age and older with previously treated, unresectable, locally advanced or metastatic, well-differentiated pancreatic neuroendocrine tumors (pNET)",03/26/2025,,,"Exelixis, Inc.",1851 Harbor Bay Parkway,,Alameda,California,' 94502 ' ,United States,1004024.0
Caffeine,Cafcit,09/20/1988,Treatment of apnea of prematurity.,Designated/Approved,,,Short term treatment of apnea of prematurity in infants between 28 and less than 33 weeks gestational age.,09/21/1999,09/21/2006,,"O.P.R. Development, L.P.",1501 Wakarusa Drive,,Lawrence,Kansas,' 66047 ' ,United States,31288.0
Calcitonin-human for injection,Cibacalcin,01/20/1987,Treatment of symptomatic Paget's disease (osteitis deformans).,Designated/Approved,,,,10/31/1986,10/31/1993,,Novartis Pharmaceutical Corporation,59 Route 10,,East Hanover,New Jersey,' 07936 ' ,United States,13186.0
"calcium, magnesium, potassium, and sodium oxybates",Xywav,07/31/2019,Treatment of idiopathic hypersomnia,Designated/Approved,,,Treatment of idiopathic hypersomnia (IH) in adults,2021-12-08 00:00:00,2028-12-08 00:00:00,Treatment of idiopathic hypersomnia (IH) in adults,Jazz Pharmaceuticals Ireland Limited,5th Floor Waterloo Exchange,Waterloo Road,Dublin,,' ' ,Ireland,694619.0
"calcium, magnesium, potassium, and sodium oxybates",Xywav,1994-07-11 00:00:00,Treatment of narcolepsy.,Designated/Approved,,,XYWAV is indicated for the treatment of cataplexy or excessive daytime sleepiness (EDS) in patients 7 years of age and older with narcolepsy.,07/21/2020,07/21/2027,XYWAV is indicated for the treatment of cataplexy or excessive daytime sleepiness (EDS) in patients 7 years of age and older with narcolepsy.,Jazz Pharmaceuticals Ireland Limited,5th Floor Waterloo Exchange,Waterloo Road,Dublin 4,,' D04 E5W7 ' ,Ireland,85894.0
canakinumab,ILARIS,2013-05-12 00:00:00,Treatment of familial mediterranean fever,Designated/Approved,,,Indicated for treatment of Familial Mediterranean Fever (FMF) in adult and pediatric patients,09/23/2016,09/23/2023,Indicated for treatment of Familial Mediterranean Fever (FMF) in adult and pediatric patients,Novartis Pharmaceuticals Corporation,One Health Plaza,,East Hanover,New Jersey,' 07936 ' ,United States,412813.0
canakinumab,ILARIS,2013-05-12 00:00:00,Treatment of hyperimmunoglobulinemia D and periodic fever syndrome,Designated/Approved,,,Indicated for Hyperimmunoglobulin D Syndrome (HIDS)/Mevalonate Kinase Deficiency (MKD) in adult and pediatric patients,09/23/2016,09/23/2023,Indicated for Hyperimmunoglobulin D Syndrome (HIDS)/Mevalonate Kinase Deficiency (MKD) in adult and pediatric patients,Novartis Pharmaceuticals Corporation,One Health Plaza,,East Hanover,New Jersey,' 07936 ' ,United States,412913.0
canakinumab,ILARIS,09/30/2008,Treatment of pediatric (age 16 and under) juvenile rheumatoid arthritis.,Designated/Approved,,,Treatment of active Systemic Juvenile Idiopathic Arthritis (SJIA) in patients aged 2 years and older.,2013-09-05 00:00:00,2020-09-05 00:00:00,Treatment of active Systemic Juvenile Idiopathic Arthritis (SJIA) in patients aged 2 through 16 years.,Novartis Pharmaceuticals Corporation,One Health Plaza,Bldg 135-566G,East Hanover,New Jersey,' 07936 ' ,United States,260408.0
canakinumab,Ilaris,12/18/2007,Treatment of cryopyrin-associated periodic syndromes,Designated/Approved,,,"Treatment of cryopyrin-associated periodic syndromes (CAPS), in adults and children 4 years of age and older.",06/17/2009,06/17/2016,,Novartis Pharmaceuticals Corporation,One Health Plaza,,East Hanover,New Jersey,' 07936 ' ,United States,250507.0
canakinumab,Ilaris,2012-04-09 00:00:00,Treatment of TNF-receptor associated periodic syndrome (TRAPS),Designated/Approved,,,Indicated for the treatment of Tumor Necrosis Factor Receptor Associated Periodic Syndrome (TRAPS) in adult and pediatric patients,09/23/2016,09/23/2023,Indicated for treatment of Tumor Necrosis Factor Receptor Associated Periodic Syndrome (TRAPS) in adult and pediatric patients,Novartis Pharmaceuticals Corporation,One Health Plaza,,East Hanover,New Jersey,' 07936 ' ,United States,376912.0
cannabidiol,Epidiolex,11/14/2013,Treatment of Dravet syndrome,Designated/Approved,,,EPIDIOLEX is indicated for the treatment of seizures associated with Lennox-Gastaut syndrome (LGS) or Dravet syndrome (DS) in patients 2 years of age and older.,09/28/2018,09/28/2025,EPIDIOLEX is indicated for the treatment of seizures associated with Dravet syndrome (DS) in patients 2 years of age and older.,GW Research Ltd.,Sovereign House,Histon,Cambridge,,' ' ,United Kingdom,409313.0
cannabidiol,Epidiolex,04/19/2016,Treatment of tuberous sclerosis complex.,Designated/Approved,,,"treatment of seizures associated with Lennox-Gastaut syndrome (LGS), Dravet syndrome (DS), or tuberous sclerosis complex (TSC) in patients 1 year of age and older",07/31/2020,07/31/2027,treatment of seizures associated with tuberous sclerosis complex (TSC) in patients 1 year of age and older,GW Research Ltd.,Sovereign House,Histon,Cambridge,,' ' ,United Kingdom,510716.0
cannabidiol,EPIDIOLEX,02/27/2014,Treatment of Lennox-Gastaut syndrome,Designated/Approved,,,"treatment of seizures associated with Lennox-Gastaut syndrome, Dravet syndrome, or tuberous sclerosis complex (TSC) in patients 1 year of age and older.",07/31/2020,07/31/2027,treatment of seizures associated with Lennox-Gastaut syndrome (LGS) in patients between 1 and 2 years of age,GW Research Ltd.,Sovereign House,Histon,Cambridge,,' ' ,United Kingdom,421213.0
cannabidiol,EPIDIOLEX,11/14/2013,Treatment of Dravet syndrome,Designated/Approved,,,"treatment of seizures associated with Lennox-Gastaut syndrome (LGS), Dravet syndrome (DS), or tuberous sclerosis complex (TSC) in patients 1 year of age and older.",07/31/2020,07/31/2027,treatment of seizures associated with Dravet syndrome (DS) in patients between 1 and 2 years of age,GW Research Ltd.,Sovereign House,Histon,Cambridge,,' ' ,United Kingdom,409313.0
