Administration_route,Application_date,Application_year,Current_status,Dataset,Decision,Decision_date,Decision_year,Disease_class(es),Document_name,Drug_class,Drug_name,Indication_approved,Indication_approved_extracted,Indication_extended,Indication_requested,Indication_requested_extracted,Marketing_authorisation_holder,Marketing_authorisation_holder_extracted,Marketing_authorisation_number,Non_proprietary_name,Nonclinical_abridged,Orphan_drug_status,Pharmaceutical_form,Procedure_number,Referral_body,Agency
intravenous,06.03.2017,2017.0,authorised,ema,approved,18.05.2017,2017,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,blitzima-epar-public-assessment-report_en.pdf,biologics,blitzima,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",yes,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",celltrion healthcare hungary kft.,celltrion,ema/chmp/421793/2017,rituximab,no,no,concentrate,emea/h/c/004723/0000,na,EMA
intravenous,25.04.2023,2023.0,authorised,ema,approved,25.07.2024,2024,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue; diseases of the skin,ituxredi-epar-public-assessment-report_en.pdf,biologics,ituxredi,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis; pemphigus vulgaris,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>; <pemphigus vulgaris>",no,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis; pemphigus vulgaris,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>; <pemphigus vulgaris>",reddy holding gmbh,reddy,ema/565284/2024,rituximab,no,no,concentrate,emea/h/c/006224/0000,na,EMA
intravenous,,,authorised,ema,approved,18.10.2001,2001,neoplasms; diseases of the blood and blood-forming organs,mabthera-epar-scientific-discussion_en.pdf,biologics,mabthera,treatment of patients with cd20 positive diffuse large b-cell non-hodgkin’s lymphoma in combination with chop chemotherapy,<diffuse large b-cell lymphoma>; <non-hodgkin lymphoma>,yes,treatment of patients with cd20 positive diffuse large b-cell non-hodgkin’s lymphoma in combination with chop chemotherapy,<diffuse large b-cell lymphoma>,,not reported,,rituximab,no,no,liquid,,na,EMA
intravenous,03.03.2017,2017.0,withdrawn,ema,approved,18.05.2017,2017,neoplasms; diseases of the blood and blood-forming organs,ritemvia-epar-public-assessment-report_en.pdf,biologics,ritemvia,non-hodgkin’s lymphoma; granulomatosis with polyangiitis and microscopic polyangiitis,<non-hodgkin lymphoma>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>,yes,non-hodgkin’s lymphoma; granulomatosis with polyangiitis and microscopic polyangiitis,<non-hodgkin lymphoma>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>,celltrion healthcare hungary kft.,celltrion,ema/421799/2017,rituximab,no,no,concentrate,emea/h/c/004725/0000,na,EMA
intravenous,06.03.2017,2017.0,withdrawn,ema,approved,18.05.2017,2017,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,rituzena-epar-public-assessment-report_en.pdf,biologics,tuxella,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",yes,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",celltrion healthcare hungary kft.,celltrion,ema/chmp/421811/2017,rituximab,no,no,concentrate,emea/h/c/004724/0000,na,EMA
intravenous,11.04.2016,2016.0,authorised,ema,approved,21.04.2017,2017,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,rixathon-epar-public-assessment-report_en.pdf,biologics,rixathon,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",no,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",sandoz gmbh,sandoz,ema/303207/2017,rituximab,no,no,concentrate,emea/h/c/003903/0000,na,EMA
intravenous,09.12.2016,2016.0,authorised,ema,approved,21.04.2017,2017,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,riximyo-epar-public-assessment-report_en.pdf,biologics,riximyo,non-hodgkin’s lymphoma; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis,<non-hodgkin lymphoma>; <rheumatoid arthritis>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>,no,non-hodgkin’s lymphoma; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",sandoz gmbh,sandoz,ema/440905/2017,rituximab,no,no,concentrate,emea/h/c/004729/0000,na,EMA
intravenous,25.07.2018,2018.0,authorised,ema,approved,30.01.2020,2020,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,ruxience-epar-public-assessment-report_en.pdf,biologics,ruxience,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis; pemphigus vulgaris,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>; <pemphigus vulgaris>",yes,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",pfizer europe ma eeig,pfizer,ema/chmp/155201/2020,rituximab,no,no,concentrate,emea/h/c/004696/0000,na,EMA
intravenous,09.10.2015,2015.0,authorised,ema,approved,15.12.2016,2016,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,truxima-epar-public-assessment-report_en.pdf,biologics,truxima,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",no,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",celltrion healthcare hungary kft.,celltrion,ema/chmp/75695/2017,rituximab,no,no,solution,emea/h/c/004112/0000,na,EMA
intravenous,26.12.2013,2013.0,authorised,japan,approved,01.08.2014,2014,diseases of the blood and blood-forming organs; diseases of the genitourinary system; neoplasms,000209810.pdf,biologics,rituxan,cd20-positive b-cell non-hodgkin’s lymphoma; cd20-positive b-cell lymphoproliferative disorder associated with immunosuppression; wegener’s granulomatosis and microscopic polyangiitis; refractory nephrotic syndrome (frequently relapsing or steroid-dependent); premedication for indium (111in) ibritumomab tiuxetan (genetical recombination) injection and yttrium (90y) ibritumomab tiuxetan (genetical recombination) injection,<non-hodgkin lymphoma>; <lymphoproliferative disorders>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>; <nephrotic syndrome>,yes,refractory nephrotic syndrome (frequently relapsing or steroid-dependent),<nephrotic syndrome>,"zenyaku kogyo co., ltd.",zenyaku kogyo,,rituximab,yes,yes,injection,,,PMDA
intravenous,29.10.2021,2021.0,authorised,japan,approved,02.06.2022,2022,diseases of the nervous system,000265591.pdf,biologics,rituxan,prevention of the relapse of neuromyelitis optica spectrum disorder (including neuromyelitis optica),<neuromyelitis optica spectrum disorder>,yes,prevention of the relapse of neuromyelitis optica spectrum disorder (including neuromyelitis optica),<neuromyelitis optica spectrum disorder>,"zenyaku kogyo co., ltd.",zenyaku,,rituximab,yes,yes,solution,,,PMDA
intravenous,,,authorised,australia,approved,06.05.2010,2010,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,auspar-mabthera.pdf,biologics,mabthera,non-hodgkin's lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>",yes,"treatment of moderate to severe, active rheumatoid arthritis in patients who have had an inadequate response or intolerance to at least one tumour necrosis factor (tnf) antagonist therapy",<rheumatoid arthritis>,roche products pty ltd,roche,60318 and 60319,rituximab,yes,no,solution,pm-2009-01744-3-3,,TGA
intravenous,,,authorised,australia,approved,13.05.2013,2013,diseases of the blood and blood-forming organs; diseases of the respiratory system,auspar-rituximab-130813.pdf,biologics,mabthera,induction of remission in patients with severely active granulomatosis with polyangiitis (gpa) and microscopic polyangiitis (mpa),<granulomatosis with polyangiitis>; <microscopic polyangiitis>,yes,induction of remission in patients with severely active granulomatosis with polyangiitis (gpa) and microscopic polyangiitis (mpa),<granulomatosis with polyangiitis>; <microscopic polyangiitis>,roche products pty limited,roche,60318 and 60319,rituximab,yes,yes,solution,pm-2012-00331-3-3,,TGA
subcutaneous,,,authorised,australia,approved,26.05.2014,2014,neoplasms; diseases of the blood and blood-forming organs,auspar-rituximab-140904.pdf,biologics,mabthera sc,"for treatment of patients with cd20 positive, previously untreated, stage iii/iv follicular, b-cell non-hodgkin's lymphoma; cd20 positive, relapsed or refractory low grade or follicular, b-cell non-hodgkin's lymphoma; cd20 positive, diffuse large b-cell non-hodgkin's lymphoma, in combination with chemotherapy.",<non-hodgkin lymphoma>,yes,for treatment of patients with non-hodgkin’s lymphoma,<non-hodgkin lymphoma>,roche products pty limited,roche,207334,rituximab,no,no,solution,pm-2012-04453-1-4,na,TGA
intravenous,,,authorised,australia,approved,05.03.2015,2015,diseases of the musculoskeletal system and connective tissue,auspar-rituximab-150827.pdf,biologics,mabthera,rheumatoid arthritis,<rheumatoid arthritis>,no,rheumatoid arthritis,<rheumatoid arthritis>,roche products pty ltd,roche,aust r 60318 and aust r 60319,rituximab,yes,no,solution,pm-2013-04906-1-3,,TGA
intravenous; subcutaneous,28.04.2016,2016.0,authorised,australia,approved,25.11.2016,2016,neoplasms; diseases of the blood and blood-forming organs,auspar-rituximab-170209.pdf.pdf,biologics,mabthera,treatment of patients with cd20 positive chronic lymphocytic leukaemia (cll) in combination with chemotherapy,"<leukemia, lymphocytic, chronic, b-cell>",yes,treatment of chronic lymphocytic leukaemia (cll) and non-hodgkin's lymphoma (nhl),"<leukemia, lymphocytic, chronic, b-cell>; <lymphoma, non-hodgkin>",roche products pty ltd,roche,"aust r 60318, 60319 and 207334",rituximab,yes,no,solution,pm-2014-04709-1-4,,TGA
intravenous,30.11.2016,2016.0,authorised,australia,approved,21.11.2017,2017,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,auspar-rituximab-180823.pdf,biologics,riximyo,non-hodgkin’s lymphoma (nhl); chronic lymphocytic leukaemia (cll); rheumatoid arthritis (ra); granulomatosis with polyangiitis (gpa) and microscopic polyangiitis (mpa),"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",no,non-hodgkin’s lymphoma (nhl); chronic lymphocytic leukaemia (cll); rheumatoid arthritis (ra); granulomatosis with polyangiitis (gpa) and microscopic polyangiitis (mpa),"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",sandoz pty ltd,sandoz,281781 and 281782,rituximab,yes,no,solution,pm-2016-03153-1-4,,TGA
intravenous,31.03.2017,2017.0,authorised,australia,approved,16.02.2017,2017,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,auspar-rituximab-190813.pdf,biologics,truxima; ritemvia,non-hodgkin’s lymphoma (nhl); chronic lymphocytic leukaemia (cll); rheumatoid arthritis (ra); granulomatosis with polyangiitis (wegener’s) (gpa) and microscopic polyangiitis (mpa),"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",no,non-hodgkin’s lymphoma (nhl); chronic lymphocytic leukaemia (cll); rheumatoid arthritis (ra); granulomatosis with polyangiitis (wegener’s) (gpa) and microscopic polyangiitis (mpa),"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",celltrion healthcare pty ltd,celltrion,"285815, 285816, 285817, 285818",rituximab,no,no,concentrate,pm-2017-00695-1-3,na,TGA
intravenous,06.04.2020,2020.0,authorised,australia,approved,26.02.2021,2021,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue; diseases of the respiratory system,auspar-rituximab-210412.pdf,biologics,ruxience,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis; microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",no,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis; microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",pfizer australia pty ltd,pfizer,"330537, 330536",rituximab,no,no,solution,pm-2020-00593-1-6,na,TGA
intravenous,,,authorised,australia,approved,08.01.2010,2010,neoplasms; diseases of the blood and blood-forming organs,auspar-rituximab.pdf,biologics,mabthera,treatment of patients with cd20 positive chronic lymphocytic leukaemia (cll) in combination with chemotherapy,"<leukemia, lymphocytic, chronic, b-cell>",yes,treatment of patients with relapsed/refractory chronic lymphocytic leukaemia (cll),"<leukemia, lymphocytic, chronic, b-cell>",roche products pty ltd,roche,,rituximab,yes,no,solution,,,TGA
subcutaneous,09.02.2024,2024.0,authorised,ema,approved,12.12.2024,2024,diseases of the musculoskeletal system and connective tissue; infectious and parasitic diseases; diseases of the blood and blood-forming organs,avtozma-epar-public-assessment-report_en.pdf,biologics,avtozma,"treatment of severe, active and progressive rheumatoid arthritis (ra) in adults not previously treated with mtx; treatment of moderate to severe active ra in adult patients who have either responded inadequately to, or who were intolerant to, previous therapy with one or more dmards or tnf antagonists; treatment of covid-19 in adults receiving systemic corticosteroids and require supplemental oxygen or mechanical ventilation; treatment of active systemic juvenile idiopathic arthritis (sjia) in patients 2 years of age and older; treatment of juvenile idiopathic polyarthritis (pjia) in patients 2 years of age and older; treatment of car t cell-induced severe or life-threatening cytokine release syndrome (crs) in adults and paediatric patients 2 years of age and older; treatment of giant cell arteritis (gca) in adult patients.","<rheumatoid arthritis>; <covid-19>; <arthritis, juvenile>; <cytokine release syndrome>; <giant cell arteritis>",no,"treatment of severe, active and progressive rheumatoid arthritis (ra) in adults not previously treated with mtx; treatment of moderate to severe active ra in adult patients who have either responded inadequately to, or who were intolerant to, previous therapy with one or more dmards or tnf antagonists; treatment of covid-19 in adults receiving systemic corticosteroids and require supplemental oxygen or mechanical ventilation; treatment of active systemic juvenile idiopathic arthritis (sjia) in patients 2 years of age and older; treatment of juvenile idiopathic polyarthritis (pjia) in patients 2 years of age and older; treatment of car t cell-induced severe or life-threatening cytokine release syndrome (crs) in adults and paediatric patients 2 years of age and older; treatment of giant cell arteritis (gca) in adult patients.","<rheumatoid arthritis>; <covid-19>; <arthritis, juvenile>; <cytokine release syndrome>; <giant cell arteritis>",celltrion healthcare hungary kft.,celltrion,ema/10943/2025,tocilizumab,no,no,solution,emea/h/c/006196/0000,na,EMA
intravenous,29.11.2007,2007.0,authorised,ema,approved,20.11.2008,2008,diseases of the musculoskeletal system and connective tissue,roactemra-epar-public-assessment-report_en.pdf,biologics,roactemra,"roactemra, in combination with methotrexate (mtx) is indicated for the treatment of moderate to severe active rheumatoid arthritis (ra) in adult patients who have either responded inadequately to, or who were intolerant to, previous therapy with one or more dmards or tumour necrosis factor (tnf) antagonists. in these patients, roactemra can be given as monotherapy in case of intolerance to mtx or where continued treatment with mtx is inappropriate.",<rheumatoid arthritis>,no,treatment of moderate to severe active rheumatoid arthritis in adult patients who have not been previously treated with traditional dmards or have an inadequate response to one or more traditional dmards or are intolerant to a tumour necrosis factor antagonist.,<rheumatoid arthritis>,roche registration ltd.,roche,ema/26276/2009,tocilizumab,no,no,concentrate,emea/h/c/000955,na,EMA
intravenous,10.09.2022,2022.0,authorised,ema,approved,25.04.2024,2024,diseases of the musculoskeletal system and connective tissue; infectious and parasitic diseases,tofidence-epar-public-assessment-report_en.pdf,biologics,tofidence,rheumatoid arthritis; coronavirus disease 2019; polyarticular juvenile idiopathic arthritis; systemic juvenile idiopathic arthritis,"<rheumatoid arthritis>; <covid-19>; <arthritis, juvenile>; <arthritis, juvenile>",no,rheumatoid arthritis; coronavirus disease 2019; polyarticular juvenile idiopathic arthritis; systemic juvenile idiopathic arthritis; cytokine release syndrome,"<rheumatoid arthritis>; <covid-19>; <arthritis, juvenile>; <arthritis, juvenile>; <cytokine release syndrome>",biogen netherlands b.v.,biogen,ema/227882/2024,tocilizumab,no,no,concentrate,emea/h/c/005984/0000,na,EMA
intravenous; subcutaneous,22.07.2022,2022.0,authorised,ema,approved,20.07.2023,2023,diseases of the musculoskeletal system and connective tissue; infectious and parasitic diseases; diseases of the blood and blood-forming organs,tyenne-epar-public-assessment-report_en.pdf,biologics,tyenne,"treatment of rheumatoid arthritis, covid-19, systemic juvenile idiopathic arthritis, juvenile idiopathic polyarthritis, cytokine release syndrome, and giant cell arteritis","<rheumatoid arthritis>; <covid-19>; <arthritis, juvenile>; <cytokine release syndrome>; <giant cell arteritis>",no,"treatment of rheumatoid arthritis, covid-19, systemic juvenile idiopathic arthritis, juvenile idiopathic polyarthritis, cytokine release syndrome, and giant cell arteritis","<rheumatoid arthritis>; <covid-19>; <arthritis, juvenile>; <cytokine release syndrome>; <giant cell arteritis>",fresenius kabi deutschland gmbh,fresenius,ema/365561/2023,tocilizumab,yes,no,concentrate; solution,emea/h/c/005781/0000,,EMA
intravenous,28.04.2006,2006.0,authorised,japan,approved,30.01.2008,2008,diseases of the musculoskeletal system and connective tissue; neoplasms,000153709.pdf,biologics,actemra,rheumatoid arthritis; polyarticular-course juvenile idiopathic arthritis; systemic juvenile idiopathic arthritis; castleman's disease,"<rheumatoid arthritis>; <arthritis, juvenile>; <castleman disease>",yes,rheumatoid arthritis; polyarticular-course juvenile idiopathic arthritis; systemic juvenile idiopathic arthritis,"<rheumatoid arthritis>; <arthritis, juvenile>","chugai pharmaceutical co., ltd.",chugai,,tocilizumab,no,no,concentrate,,na,PMDA
subcutaneous,25.08.2016,2016.0,authorised,japan,approved,10.04.2017,2017,diseases of the musculoskeletal system and connective tissue,000224729.pdf,biologics,actemra,treatment of rheumatoid arthritis with an inadequate response to existing therapies (including the inhibition of progression of structural joint damage),<rheumatoid arthritis>,yes,treatment of rheumatoid arthritis with an inadequate response to existing therapies (including the inhibition of progression of structural joint damage),<rheumatoid arthritis>,"chugai pharmaceutical co., ltd.",chugai,,tocilizumab,yes,no,injection,,,PMDA
subcutaneous,30.11.2016,2016.0,authorised,japan,approved,27.07.2017,2017,diseases of the musculoskeletal system and connective tissue; diseases of the circulatory system,000224730.pdf,biologics,actemra,treatment of rheumatoid arthritis (including the inhibition of progression of structural joint damage); takayasu’s arteritis or giant cell arteritis,<rheumatoid arthritis>; <takayasu arteritis>; <giant cell arteritis>,yes,treatment of rheumatoid arthritis with an inadequate response to existing therapies; treatment of large vessel vasculitis (takayasu’s arteritis or giant cell arteritis),"<rheumatoid arthritis>; <vasculitis, large-cell>","chugai pharmaceutical co., ltd.",chugai,,tocilizumab,yes,yes,injection,,,PMDA
intravenous,24.05.2018,2018.0,authorised,japan,approved,26.03.2019,2019,diseases of the musculoskeletal system and connective tissue,000235285.pdf,biologics,actemra,treatment of adult still’s disease that have not adequately responded to existing therapies,"<still's disease, adult-onset>",yes,adult still’s disease that have not adequately responded to existing therapies,"<still's disease, adult-onset>","chugai pharmaceutical co., ltd.",chugai,,tocilizumab,yes,no,solution,,,PMDA
intravenous,13.12.2021,2021.0,authorised,japan,approved,07.01.2022,2022,infectious and parasitic diseases; diseases of the respiratory system,000246328.pdf,biologics,actemra,pneumonia caused by sars-cov-2 infection (covid-19) (limited to patients requiring supplemental oxygen),<pneumonia>,yes,pneumonia caused by sars-cov-2 infection (covid-19) (limited to patients requiring supplemental oxygen),<pneumonia>; <covid-19>,"chugai pharmaceutical co., ltd.",chugai,,tocilizumab,yes,no,concentrate,,,PMDA
intravenous,,,authorised,australia,approved,31.10.2011,2011,diseases of the musculoskeletal system and connective tissue,auspar-actemra-111215.pdf,biologics,actemra,treatment of active systemic juvenile idiopathic arthritis in patients 2 years of age and older.,<systemic juvenile idiopathic arthritis>,yes,treatment of active systemic juvenile idiopathic arthritis in patients 2 years of age and older.,<systemic juvenile idiopathic arthritis>,roche products pty ltd,roche,"149402, 149403, 149404",tocilizumab,yes,no,solution,pm-2010-03070-3-3,,TGA
intravenous,,,authorised,australia,approved,13.01.2011,2011,diseases of the musculoskeletal system and connective tissue,auspar-actemra.pdf,biologics,actemra,for the treatment of moderate to severe active rheumatoid arthritis (ra) in adult patients,<rheumatoid arthritis>,yes,for the treatment of moderate to severe active rheumatoid arthritis (ra) in adult patients,<rheumatoid arthritis>,roche products pty ltd,roche,"149402, 149403, 149404",tocilizumab,yes,no,solution,pm-2009-03295-3-3,,TGA
intravenous,,,authorised,australia,approved,04.10.2013,2013,diseases of the musculoskeletal system and connective tissue,auspar-tocilizumab-140206.pdf,biologics,actemra,treatment of moderate to severe active polyarticular juvenile idiopathic arthritis in patients 2 years of age and older who have had an inadequate response to or intolerance to methotrexate.,"<arthritis, juvenile>",yes,treatment of moderate to severe active polyarticular juvenile idiopathic arthritis in patients 2 years of age and older who have had an inadequate response to or intolerance to methotrexate.,"<arthritis, juvenile>",roche products pty ltd,roche,"149402, 149403, 149404",tocilizumab,yes,no,concentrate,pm-2012-01905-3-3,,TGA
intravenous,,,authorised,australia,approved,14.10.2014,2014,diseases of the musculoskeletal system and connective tissue,auspar-tocilizumab-150112.pdf,biologics,actemra,treatment of moderate to severe active rheumatoid arthritis in adult patients with poor prognostic factors in combination with mtx in those not previously treated with mtx.,<rheumatoid arthritis>,yes,treatment of moderate to severe active rheumatoid arthritis in adult patients in combination with methotrexate in those not previously treated with mtx.,<rheumatoid arthritis>,roche products pty ltd,roche,"149402, 149403, 149404",tocilizumab,yes,no,injection,pm-2013-02398-1-3,,TGA
subcutaneous,03.01.2017,2017.0,authorised,australia,approved,14.11.2017,2017,diseases of the circulatory system,auspar-tocilizumab-180613.pdf,biologics,actemra,giant cell arteritis (sc formulation only),<giant cell arteritis>,yes,treatment of giant cell arteritis (gca) in adult patients,<giant cell arteritis>,roche products pty limited,roche,234034,tocilizumab,yes,no,solution,pm-2016-03548-1-3,,TGA
subcutaneous,,,authorised,australia,approved,19.01.2016,2016,diseases of the musculoskeletal system and connective tissue,auspar-tocilizumab-rch-160929.pdf,biologics,actemra,treatment of moderate to severe active rheumatoid arthritis in adult patients,<rheumatoid arthritis>,no,treatment of moderate to severe active rheumatoid arthritis in adult patients,<rheumatoid arthritis>,roche products pty ltd,roche,234034,tocilizumab,no,no,solution,pm-2014-04309-1-3,na,TGA
subcutaneous,22.02.2019,2019.0,authorised,australia,approved,18.03.2020,2020,diseases of the musculoskeletal system and connective tissue,auspar-tocilizumab-rch-200818.pdf,biologics,actemra,treatment of active systemic juvenile idiopathic arthritis in patients 1 year of age and older.,<systemic juvenile idiopathic arthritis>,yes,treatment of active systemic juvenile idiopathic arthritis in patients 1 year of age and older.,<systemic juvenile idiopathic arthritis>,roche products pty limited,roche,"149402, 149403, 149404, 234034, 296808",tocilizumab,yes,no,solution,pm-2018-05341-1-3,,TGA
intravenous,07.10.2021,2021.0,authorised (under additional monitoring),australia,approved,01.12.2021,2021,infectious and parasitic diseases; diseases of the respiratory system,auspar-tocilizumab-rch-220106.pdf,biologics,actemra,coronavirus disease 2019 (covid-19) in hospitalised adults who are receiving systemic corticosteroids and require supplemental oxygen or mechanical ventilation.,<coronavirus infections>,yes,coronavirus disease 2019 (covid-19) (iv formulation only) in hospitalised adults who are receiving systemic corticosteroids and require supplemental oxygen or mechanical ventilation.,<coronavirus disease 2019>,roche products pty ltd,roche,"149402, 149403, 149404",tocilizumab,yes,no,concentrate,pm-2021-04601-1-2,,TGA
intravenous,21.12.2021,2021.0,authorised,ema,approved,14.09.2023,2023,neoplasms; diseases of the digestive system,herwenda-epar-public-assessment-report_en.pdf,biologics,herwenda,her2 positive metastatic breast cancer; her2 positive early breast cancer; her2 positive metastatic gastric cancer,<breast neoplasms>; <stomach neoplasms>,no,her2 positive metastatic breast cancer; her2 positive early breast cancer; her2 positive metastatic gastric cancer,<breast neoplasms>; <stomach neoplasms>,sandoz gmbh,sandoz,ema/514898/2023,trastuzumab,yes,no,powder,emea/h/c/005769/0000,chmp,EMA
intravenous,10.10.2016,2016.0,authorised,ema,approved,14.12.2017,2017,neoplasms; diseases of the digestive system,herzuma-epar-public-assessment-report_en.pdf,biologics,herzuma,"metastatic breast cancer, early breast cancer, metastatic gastric cancer",<breast neoplasms>; <stomach neoplasms>,no,"metastatic breast cancer, early breast cancer, metastatic gastric cancer",<breast neoplasms>; <stomach neoplasms>,celltrion healthcare hungary kft.,celltrion,ema/44005/2018,trastuzumab,no,no,powder,emea/h/c/002575/0000,na,EMA
intravenous,01.03.2017,2017.0,authorised,ema,approved,22.03.2018,2018,neoplasms; diseases of the digestive system,kanjinti-epar-public-assessment-report_en.pdf,biologics,kanjinti,"treatment of adult patients with her2 positive metastatic breast cancer, early breast cancer, and metastatic gastric cancer",<breast neoplasms>; <gastric neoplasms>,no,"treatment of adult patients with her2 positive metastatic breast cancer, early breast cancer, and metastatic gastric cancer",<breast neoplasms>; <stomach neoplasms>,amgen europe b.v.,amgen,ema/chmp/261937/2018,trastuzumab,yes,no,powder,emea/h/c/004361/0000,chmp,EMA
