Marketing_authorisation_number,Procedure_number,Drug_name,Non_proprietary_name,Marketing_authorisation_holder,Drug_class,Pharmaceutical_form,Administration_route,Decision,Current_status,Decision_date,Decision_year,Orphan_drug_status,Indication_extended,Indication_requested,Indication_approved,Disease_class(es),Application_date,Application_year,Nonclinical_abridged,Referral_body,Document_name,Agency
ema/491185/2013,emea/h/c/002280,giotrif,afatinib,boehringer ingelheim international gmbh,small molecule,tablet,oral,approved,authorised,25.07.2013,2013,no,no,treatment of patients with locally advanced or metastatic non-small cell lung cancer (nsclc) with epidermal growth factor receptor (egfr) mutation(s),treatment of epidermal growth factor receptor (egfr) tki-naïve adult patients with locally advanced or metastatic non-small cell lung cancer (nsclc) with activating egfr mutation(s),neoplasms; diseases of the respiratory system,28.08.2012,2012,no,na,giotrif-epar-public-assessment-report_en.pdf,EMA
,emea/h/c/000819,opgenra,eptotermin alfa,howmedica international s. de r. l.,biologics,putty,,approved,withdrawn,20.10.2008,2008,no,no,opgenra is indicated for posterolateral lumbar spinal fusion in adult patients with spondylolisthesis who have failed at least six months of conservative non-surgical treatment.,opgenra is indicated for posterolateral lumbar spinal fusion in adult patients with spondylolisthesis where autograft has failed or is contra-indicated.,diseases of the musculoskeletal system and connective tissue,20.12.2006,2006,no,na,opgenra-epar-public-assessment-report_en.pdf,EMA
ema/chmp/222019/2015,emea/h/c/003766/0000,repatha,evolocumab,amgen europe b.v.,biologics,solution,subcutaneous,approved,authorised,21.05.2015,2015,no,no,hypercholesterolaemia and mixed dyslipidaemia; homozygous familial hypercholesterolaemia,hypercholesterolaemia and mixed dyslipidaemia; homozygous familial hypercholesterolaemia,"endocrine, nutritional, and metabolic diseases",29.08.2014,2014,no,na,repatha-epar-public-assessment-report_en.pdf,EMA
ema/chmp/399615/2012,emea/h/c/002250,elelyso,taliglucerase alfa,pfizer ltd.,biologics,powder,intravenous,refused,withdrawn,21.06.2012,2012,yes,no,treatment of systemic symptoms in adult patients with a confirmed diagnosis of gaucher disease,na,"endocrine, nutritional, and metabolic diseases",25.11.2010,2010,no,na,elelyso-epar-public-assessment-report_en.pdf,EMA
ema/263814/2017,emea/h/c/003918/0000,dinutuximab beta apeiron,dinutuximab beta,apeiron biologics ag,biologics,concentrate,intravenous,approved,authorised,23.03.2017,2017,yes,no,treatment of patients with neuroblastoma,"treatment of high-risk neuroblastoma in patients aged 12 months and above, who have previously received induction chemotherapy and achieved at least a partial response, followed by myeloablative therapy and stem cell transplantation, as well as patients with history of relapsed or refractory neuroblastoma, with or without residual disease",neoplasms; diseases of the nervous system,06.05.2015,2015,no,na,dinutuximab-beta-apeiron-epar-public-assessment-report_en.pdf,EMA
ema/70979/2013,emea/h/c/002373,bosulif,bosutinib,pfizer ltd.,small molecule,tablet,oral,conditional marketing authorisation,authorised,17.01.2013,2013,yes,no,treatment of adult patients with newly diagnosed philadelphia chromosome positive chronic myelogenous leukaemia (ph+ cml) in chronic phase (cp),"treatment of adult patients with chronic phase (cp), accelerated phase (ap), and blast phase (bp) philadelphia chromosome positive chronic myelogenous leukaemia (ph+ cml) previously treated with one or more tyrosine kinase inhibitor(s) and for whom imatinib, nilotinib and dasatinib are not considered appropriate treatment options",neoplasms; diseases of the blood and blood-forming organs,28.07.2011,2011,no,na,bosulif-epar-public-assessment-report_en.pdf,EMA
ema/178275/2019,emea/h/c/004889/0000,zynquista,sotagliflozin,sanofi-aventis groupe,small molecule,tablet,oral,approved,withdrawn,28.02.2019,2019,no,no,zynquista is indicated as an adjunct to insulin therapy to improve glycaemic control in adults with type 1 diabetes mellitus.,"zynquista is indicated as an adjunct to insulin therapy to improve glycaemic control in adults with type 1 diabetes mellitus with a body mass index (bmi) ≥ 27 kg/m2, who have failed to achieve adequate glycaemic control despite optimal insulin therapy.","endocrine, nutritional, and metabolic diseases",07.03.2018,2018,no,na,zynquista-epar-public-assessment-report_en.pdf,EMA
ema/78138/2021,emea/h/c/005740/0000,dexamethasone taw,dexamethasone phosphate,,small molecule,solution,intravenous,withdrawn,withdrawn,15.10.2020,2020,no,no,"treatment of hospitalised adult patients with covid-19 who are on oxygen therapy, non-invasive or invasive ventilation, or ecmo",na,infectious and parasitic diseases; diseases of the respiratory system,,,yes,,withdrawal-assessment-report-dexamethasone-taw_en.pdf,EMA
ema/419836/2014,emea/h/c/003768/0000,daklinza,daclatasvir,bristol-myers squibb pharma eeig,small molecule,tablet,oral,approved,withdrawn,26.06.2014,2014,no,no,daklinza is indicated in combination with other agents for the treatment of chronic hepatitis c virus (hcv) infection in adult patients with compensated liver disease (including cirrhosis).,daklinza is indicated in combination with other agents for the treatment of chronic hepatitis c virus (hcv) infection in adult patients with compensated liver disease (including cirrhosis).,infectious and parasitic diseases,03.12.2013,2013,no,na,daklinza-epar-public-assessment-report_en.pdf,EMA
ema/610378/2013,emea/h/c/002766,memantine accord,memantine,accord healthcare limited,small molecule,tablet,oral,approved,authorised,19.09.2013,2013,no,no,treatment of patients with moderate to severe alzheimer’s disease.,treatment of patients with moderate to severe alzheimer’s disease.,diseases of the nervous system,03.09.2012,2012,yes,chmp,memantine-accord-epar-public-assessment-report_en.pdf,EMA
ema/893684/2022,emea/h/c/005754/0000,vidprevtyn beta,"covid-19 vaccine (recombinant, adjuvanted)",sanofi pasteur,vaccine,solution; emulsion,intramuscular,approved,withdrawn,10.11.2022,2022,no,yes,"vidprevtyn beta is indicated for active immunisation to prevent covid-19 caused by sars-cov-2, in individuals 18 years of age and older previously vaccinated against covid-19.","vidprevtyn beta is indicated for active immunisation to prevent covid-19 caused by sars-cov-2, in individuals 18 years of age and older previously vaccinated against covid-19.",infectious and parasitic diseases,29.03.2022,2022,no,na,vidprevtyn-beta-epar-public-assessment-report_en.pdf,EMA
ema/chmp/127692/2021,emea/h/c/005267/0000,ryeqo,relugolix / estradiol / norethisterone acetate,gedeon richter plc.,small molecule,tablet,oral,approved,authorised,20.05.2021,2021,no,no,treatment of moderate to severe symptoms of uterine fibroids in adult women of reproductive age.,treatment of moderate to severe symptoms of uterine fibroids in adult women of reproductive age.,neoplasms; diseases of the genitourinary system,06.03.2020,2020,no,na,ryeqo-epar-public-assessment-report_en.pdf,EMA
ema/879617/2018,emea/h/c/004452/0000,erleada,apalutamide,janssen-cilag international n.v.,small molecule,tablet,oral,approved,authorised,15.11.2018,2018,no,no,treatment of adult men with non-metastatic castration-resistant prostate cancer (nm-crpc) who are at high risk of developing metastatic disease,treatment of adult men with non-metastatic castration-resistant prostate cancer (nm-crpc) who are at high risk of developing metastatic disease,neoplasms,08.02.2018,2018,no,na,erleada-epar-public-assessment-report_en.pdf,EMA
ema/000272/2005,emea/h/c/000272,yttriga,yttrium [90y] chloride,aea technology,other,solution,,approved,authorised,,2005,no,no,,,neoplasms,,,yes,,yttriga-epar-scientific-discussion_en.pdf,EMA
ema/578759/2016,emea/h/c/004224/0000,kisplyx,lenvatinib,eisai europe ltd.,small molecule,capsule,oral,approved,authorised,21.07.2016,2016,yes,yes,kisplyx is indicated in combination with everolimus for the treatment of adult patients with unresectable advanced or metastatic renal cell carcinoma (rcc) following one prior vascular endothelial growth factor (vegf)-targeted therapy.,kisplyx is indicated in combination with everolimus for the treatment of adult patients with advanced renal cell carcinoma (rcc) following one vascular endothelial growth factor (vegf)-targeted prior therapy.,neoplasms; diseases of the genitourinary system,11.01.2016,2016,no,na,kisplyx-epar-public-assessment-report_en.pdf,EMA
ema/12861/2025,emea/h/c/004692/0000,seladelpar gilead,seladelpar,gilead sciences ireland unlimited company,small molecule,capsule,oral,approved,authorised,12.12.2024,2024,yes,no,"treatment of primary biliary cholangitis (pbc) including pruritus in adults without cirrhosis or with compensated cirrhosis (child-pugh a) in combination with ursodeoxycholic acid (udca) who have an inadequate response to udca alone, or as monotherapy in those unable to tolerate udca.","treatment of primary biliary cholangitis (pbc) including pruritus in adults without cirrhosis or with compensated cirrhosis (child-pugh a) in combination with ursodeoxycholic acid (udca) who have an inadequate response to udca alone, or as monotherapy in those unable to tolerate udca.",diseases of the digestive system,10.02.2024,2024,no,na,seladelpar-gilead-epar-public-assessment-report_en.pdf,EMA
ema/chmp/257513/2019,emea/h/c/004734/0000,xyndari,glutamine,emmaus medical europe ltd,small molecule,powder,oral,withdrawn,withdrawn,29.05.2019,2019,yes,no,treatment of sickle cell disease,na,diseases of the blood and blood-forming organs,16.01.2018,2018,no,na,xyndari-withdrawal-assessment-report_en.pdf,EMA
ema/509248/2024,emea/h/c/006177/0000,siiltibcy,rdesat-6 / rcfp-10,serum life science europe gmbh,vaccine,solution,intradermal,approved,authorised,17.10.2024,2024,no,no,in adults and children aged 28 days and older for diagnosis of infection with mycobacterium tuberculosis,in adults and children aged 28 days and older for diagnosis of infection with mycobacterium tuberculosis,infectious and parasitic diseases,06.02.2023,2023,yes,,siiltibcy-epar-public-assessment-report_en.pdf,EMA
ema/chmp/232319/2015,emea/h/c/003899/0000,aripiprazole zentiva,aripiprazole,"zentiva, k.s.",small molecule,tablet; tablet,oral,approved,authorised,23.04.2015,2015,no,no,treatment of schizophrenia in adults and adolescents aged 15 years and older; treatment of moderate to severe manic episodes in bipolar i disorder and prevention of a new manic episode in adults; treatment up to 12 weeks of moderate to severe manic episodes in bipolar i disorder in adolescents aged 13 years and older,treatment of schizophrenia in adults and adolescents aged 15 years and older; treatment of moderate to severe manic episodes in bipolar i disorder and prevention of a new manic episode in adults; treatment up to 12 weeks of moderate to severe manic episodes in bipolar i disorder in adolescents aged 13 years and older,mental and behavioural disorders,13.06.2014,2014,yes,,aripiprazole-zentiva-epar-public-assessment-report_en.pdf,EMA
,emea/h/c/688,lenalidomide celgene europe,lenalidomide,celgene europe limited,small molecule,capsule,oral,refused,withdrawn,30.05.2008,2008,yes,no,treatment of patients with transfusion-dependent anaemia due to low- or intermediate-1-risk myelodysplastic syndromes associated with a deletion 5q cytogenetic abnormality with or without additional cytogenetic abnormalities.,na,diseases of the blood and blood-forming organs,23.08.2005,2005,no,na,withdrawal-assessment-report-lenalidomide-celgene-europe_en.pdf,EMA
ema/399285/2016,emea/h/c/004210/0000,epclusa,sofosbuvir / velpatasvir,gilead sciences international ltd,small molecule,tablet,oral,approved,authorised,26.05.2016,2016,no,no,treatment of chronic hepatitis c virus (hcv) infection in adults,treatment of chronic hepatitis c virus (hcv) infection in adults,infectious and parasitic diseases,14.11.2015,2015,no,na,epclusa-epar-public-assessment-report_en.pdf,EMA
ema/141656/2025,emea/h/c/006370/0000,lynozyfic,linvoseltamab,regeneron ireland designated activity company,biologics,concentrate,intravenous,approved,authorised,26.02.2025,2025,no,no,"as monotherapy for the treatment of adult patients with relapsed or refractory multiple myeloma who have received at least 3 prior therapies, including a proteasome inhibitor, an immunomodulatory agent, and an anti-cd38 monoclonal antibody","as monotherapy for the treatment of adult patients with relapsed or refractory multiple myeloma who have received at least 3 prior therapies, including a proteasome inhibitor, an immunomodulatory agent, and an anti-cd38 monoclonal antibody",neoplasms; diseases of the blood and blood-forming organs,11.01.2024,2024,no,na,lynozyfic-epar-public-assessment-report_en.pdf,EMA
ema/223369/2018,emea/h/c/004647/0000,zessly,infliximab,sandoz gmbh,biologics,powder,intravenous,approved,authorised,22.03.2018,2018,no,no,rheumatoid arthritis; adult crohn’s disease; paediatric crohn’s disease; ulcerative colitis; paediatric ulcerative colitis; ankylosing spondylitis; psoriatic arthritis; psoriasis,rheumatoid arthritis; adult crohn’s disease; paediatric crohn’s disease; ulcerative colitis; paediatric ulcerative colitis; ankylosing spondylitis; psoriatic arthritis; psoriasis,diseases of the musculoskeletal system and connective tissue; diseases of the digestive system; neoplasms,21.04.2017,2017,yes,,zessly-epar-public-assessment-report_en.pdf,EMA
,,rilutek,riluzole,,small molecule,tablet,oral,approved,authorised,14.02.1996,1996,,no,to extend life or the time to mechanical ventilation for patients with amyotrophic lateral sclerosis (als),to extend life or the time to mechanical ventilation for patients with amyotrophic lateral sclerosis (als),diseases of the nervous system,,1995,no,na,rilutek-epar-scientific-discussion_en.pdf,EMA
ema/612026/2013,emea/h/c/002719/0000,novoeight,turoctocog alfa,novo nordisk a/s,biologics,powder; solvent,intravenous,approved,authorised,19.09.2013,2013,no,no,treatment and prophylaxis of bleeding in patients with haemophilia a (congenital factor viii deficiency),treatment and prophylaxis of bleeding in patients with haemophilia a (congenital factor viii deficiency),diseases of the blood and blood-forming organs,15.10.2012,2012,no,na,novoeight-epar-public-assessment-report_en.pdf,EMA
ema/chmp/536323/2023,emea/h/c/006055/0000,rimmyrah,ranibizumab,qilu pharma spain s.l.,biologics,solution,intravitreal,approved,authorised,09.11.2023,2023,no,no,the treatment of neovascular (wet) age-related macular degeneration (amd); the treatment of visual impairment due to diabetic macular oedema (dme); the treatment of proliferative diabetic retinopathy (pdr); the treatment of visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); the treatment of visual impairment due to choroidal neovascularisation (cnv),the treatment of neovascular (wet) age-related macular degeneration (amd); the treatment of visual impairment due to diabetic macular oedema (dme); the treatment of proliferative diabetic retinopathy (pdr); the treatment of visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); the treatment of visual impairment due to choroidal neovascularisation (cnv),"diseases of the eye and adnexa; endocrine, nutritional, and metabolic diseases",07.10.2022,2022,no,na,rimmyrah-epar-public-assessment-report_en.pdf,EMA
ema/180717/2019,emea/h/c/004538/0000,waylivra,volanesorsen,akcea therapeutics ireland ltd.,other,solution,subcutaneous,conditional marketing authorisation,authorised,28.02.2019,2019,yes,no,waylivra is indicated as an adjunct to diet for the treatment of patients with familial chylomicronemia syndrome (fcs).,"adjunct to diet in adult patients with genetically confirmed familial chylomicronemia syndrome (fcs) and at high risk for pancreatitis, in whom response to diet and triglyceride lowering therapy has been inadequate.","endocrine, nutritional, and metabolic diseases",26.07.2017,2017,no,na,waylivra-epar-public-assessment-report_en.pdf,EMA
ema/511415/2024,emea/h/c/005938/0000,alhemo,concizumab,novo nordisk a/s,biologics,solution,subcutaneous,approved,authorised,17.10.2024,2024,no,no,routine prophylaxis to prevent or reduce the frequency of bleeding in patients with haemophilia a with fviii inhibitors ≥ 12 years of age and haemophilia b with fix inhibitors of any age.,routine prophylaxis to prevent or reduce the frequency of bleeding in patients with haemophilia a with fviii inhibitors ≥ 12 years of age and haemophilia b with fix inhibitors of any age.,diseases of the blood and blood-forming organs,05.01.2023,2023,no,na,alhemo-epar-public-assessment-report_en.pdf,EMA
ema/78409/2021,emea/h/c/005263/0000,tukysa,tucatinib,seagen b.v.,small molecule,tablet,oral,approved,authorised,10.12.2020,2020,no,no,"tukysa is indicated in combination with trastuzumab and capecitabine for the treatment of patients with locally advanced unresectable or metastatic her2-positive breast cancer, including patients with brain metastases, who have received at least 2 prior anti-her2 treatment regimens.","tukysa is indicated in combination with trastuzumab and capecitabine for the treatment of patients with locally advanced unresectable or metastatic her2-positive breast cancer, including patients with brain metastases, who have received at least 2 prior anti-her2 treatment regimens.",neoplasms,09.01.2020,2020,no,na,tukysa-epar-public-assessment-report_en.pdf,EMA
ema/000717/2007,emea/h/c/000717,revlimid,lenalidomide,celgene europe ltd.,small molecule,capsule,oral,approved,authorised,,2007,no,no,treatment of patients with relapsed or refractory multiple myeloma who have received at least one prior therapy,treatment of patients with relapsed or refractory multiple myeloma who have received at least one prior therapy,neoplasms; diseases of the blood and blood-forming organs,,,no,na,revlimid-epar-scientific-discussion_en.pdf,EMA
,emea/h/c/696,vitragan,"hyaluronidase, ovine",,biologics,lyophilisate,intravitreal,withdrawn,withdrawn,19.07.2007,2007,no,no,for the treatment of vitreous haemorrhage to improve visual acuity and to facilitate the physician’s ability to diagnose the underlying retinal pathology,na,diseases of the eye and adnexa,,,no,na,vitragan-withdrawal-assessment-report_en.pdf,EMA
ema/540193/2018,emea/h/c/004237/0000,xerava,eravacycline,tetraphase pharmaceuticals ireland limited,small molecule,powder,intravenous,approved,authorised,26.07.2018,2018,no,no,treatment of complicated intra-abdominal infections (ciai) in adults,treatment of complicated intra-abdominal infections (ciai) in adults,infectious and parasitic diseases,21.07.2017,2017,no,na,xerava-epar-public-assessment-report_en.pdf,EMA
,,twinrix paediatric,,,vaccine,,,approved,authorised,,1996,no,no,"for use in non immune infants, children and adolescents from 1 year up to and including 15 years who are at risk of both hepatitis a and hepatitis b infection.","for use in non immune infants, children and adolescents from 1 year up to and including 15 years who are at risk of both hepatitis a and hepatitis b infection.",infectious and parasitic diseases,,,yes,cpmp,twinrix-paediatric-epar-scientific-discussion_en.pdf,EMA
ema/chmp/340840/2014,emea/h/c/002835/0000,abasria,insulin glargine,eli lilly regional operations gmbh,biologics,solution,subcutaneous,approved,authorised,26.06.2014,2014,no,no,"treatment of diabetes mellitus in adults, adolescents and children aged 2 years and above.","treatment of diabetes mellitus in adults, adolescents and children aged 2 years and above.","endocrine, nutritional, and metabolic diseases",03.06.2013,2013,no,na,abasria-epar-public-assessment-report_en.pdf,EMA
ema/409800/2021,emea/h/c/004662/0000,abecma,idecabtagene vicleucel,celgene europe bv,cell and gene therapy,dispersion,intravenous,approved,authorised,24.06.2021,2021,yes,no,"treatment of adult patients with multiple myeloma who have received at least three prior therapies, including an immunomodulatory agent, a proteasome inhibitor, and an anti-cd38 antibody","treatment of adult patients with multiple myeloma who have received at least three prior therapies, including an immunomodulatory agent, a proteasome inhibitor, and an anti-cd38 antibody",neoplasms; diseases of the blood and blood-forming organs,30.04.2020,2020,no,na,abecma-epar-public-assessment-report_en.pdf,EMA
ema/737723/2013,emea/h/c/002755/0000,abilify maintena,aripiprazole,otsuka pharmaceutical europe ltd,small molecule,powder; solvent,intramuscular,approved,authorised,19.09.2013,2013,no,yes,maintenance treatment of schizophrenia in adults,maintenance treatment of schizophrenia in adult patients stabilized with oral aripiprazole,mental and behavioural disorders,30.11.2012,2012,no,na,abilify-maintena-epar-public-assessment-report_en.pdf,EMA
ema/174959/2021,emea/h/c/005408/0000,abiraterone accord,abiraterone acetate,accord healthcare s.l.u.,small molecule,tablet,oral,approved,authorised,25.02.2021,2021,no,no,treatment of newly diagnosed high risk metastatic hormone sensitive prostate cancer (mhspc) in adult men in combination with androgen deprivation therapy (adt); treatment of metastatic castration resistant prostate cancer (mcrpc) in adult men who are asymptomatic or mildly symptomatic after failure of androgen deprivation therapy in whom chemotherapy is not yet clinically indicated; treatment of mcrpc in adult men whose disease has progressed on or after a docetaxel-based chemotherapy regimen.,treatment of newly diagnosed high risk metastatic hormone sensitive prostate cancer (mhspc) in adult men in combination with androgen deprivation therapy (adt); treatment of metastatic castration resistant prostate cancer (mcrpc) in adult men who are asymptomatic or mildly symptomatic after failure of androgen deprivation therapy in whom chemotherapy is not yet clinically indicated; treatment of mcrpc in adult men whose disease has progressed on or after a docetaxel-based chemotherapy regimen.,neoplasms,12.09.2019,2019,yes,,abiraterone-accord-epar-public-assessment-report_en.pdf,EMA
ema/653711/2021,emea/h/c/005649/0000,abiraterone krka,abiraterone acetate,"krka, d.d., novo mesto",small molecule,tablet,oral,approved,authorised,22.04.2021,2021,no,no,treatment of newly diagnosed high risk metastatic hormone sensitive prostate cancer (mhspc) in adult men in combination with androgen deprivation therapy (adt); treatment of metastatic castration resistant prostate cancer (mcrpc) in adult men who are asymptomatic or mildly symptomatic after failure of androgen deprivation therapy in whom chemotherapy is not yet clinically indicated; treatment of mcrpc in adult men whose disease has progressed on or after a docetaxel-based chemotherapy regimen.,treatment of newly diagnosed high risk metastatic hormone sensitive prostate cancer (mhspc) in adult men in combination with androgen deprivation therapy (adt); treatment of metastatic castration resistant prostate cancer (mcrpc) in adult men who are asymptomatic or mildly symptomatic after failure of androgen deprivation therapy in whom chemotherapy is not yet clinically indicated; treatment of mcrpc in adult men whose disease has progressed on or after a docetaxel-based chemotherapy regimen.,neoplasms,29.06.2020,2020,yes,,abiraterone-krka-epar-public-assessment-report_en.pdf,EMA
ema/444189/2021,emea/h/c/005368/0000,abiraterone mylan,abiraterone acetate,mylan ireland limited,small molecule,tablet,oral,approved,authorised,22.04.2021,2021,no,no,treatment of newly diagnosed high risk metastatic hormone sensitive prostate cancer (mhspc) in adult men in combination with androgen deprivation therapy (adt); treatment of metastatic castration resistant prostate cancer (mcrpc) in adult men who are asymptomatic or mildly symptomatic after failure of androgen deprivation therapy in whom chemotherapy is not yet clinically indicated; treatment of mcrpc in adult men whose disease has progressed on or after a docetaxel-based chemotherapy regimen.,treatment of newly diagnosed high risk metastatic hormone sensitive prostate cancer (mhspc) in adult men in combination with androgen deprivation therapy (adt); treatment of metastatic castration resistant prostate cancer (mcrpc) in adult men who are asymptomatic or mildly symptomatic after failure of androgen deprivation therapy in whom chemotherapy is not yet clinically indicated; treatment of mcrpc in adult men whose disease has progressed on or after a docetaxel-based chemotherapy regimen.,neoplasms,09.03.2020,2020,yes,,abiraterone-mylan-epar-public-assessment-report_en.pdf,EMA
ema/47053/2008,emea/h/c/778,abraxane,paclitaxel,abraxis biosciences ltd.,biologics,lyophilisate,intravenous,approved,authorised,11.01.2008,2008,no,no,metastatic breast carcinoma,"metastatic carcinoma of the breast in patients who have failed, or are not candidates for standard, anthracycline containing therapy",neoplasms,25.08.2006,2006,no,na,abraxane-epar-public-assessment-report_en.pdf,EMA
ema/351226/2023,emea/h/c/006027/0000,abrysvo,"respiratory syncytial virus vaccine (bivalent, recombinant)",pfizer europe ma eeig,vaccine,powder; solvent,intramuscular,approved,authorised,20.07.2023,2023,no,no,prevention of lower respiratory tract disease and severe lower respiratory tract disease caused by respiratory syncytial virus (rsv) in infants from birth through 6 months of age by active immunisation of pregnant individuals; prevention of acute respiratory disease and lower respiratory tract disease caused by rsv in individuals 60 years of age and older by active immunisation,prevention of lower respiratory tract disease and severe lower respiratory tract disease caused by respiratory syncytial virus (rsv) in infants from birth through 6 months of age by active immunisation of pregnant individuals; prevention of acute respiratory disease and lower respiratory tract disease caused by rsv in individuals 60 years of age and older by active immunisation,infectious and parasitic diseases; diseases of the respiratory system,22.12.2022,2022,no,na,abrysvo-epar-public-assessment-report_en.pdf,EMA
ema/511029/2024,emea/h/c/006585/0000,absimky,ustekinumab,accord healthcare s.l.u.,biologics,solution,subcutaneous,approved,authorised,17.10.2024,2024,no,yes,plaque psoriasis; paediatric plaque psoriasis; psoriatic arthritis; crohn’s disease; ulcerative colitis,plaque psoriasis; paediatric plaque psoriasis; psoriatic arthritis; crohn’s disease; ulcerative colitis,diseases of the skin; diseases of the musculoskeletal system and connective tissue; diseases of the digestive system,05.04.2024,2024,yes,,absimky-epar-public-assessment-report_en.pdf,EMA
ema/chmp/603430/2014,emea/h/c/003956,accofil,filgrastim,accord healthcare ltd,biologics,solution,intravenous; subcutaneous,approved,authorised,24.07.2014,2014,no,no,"for the reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes) and for the reduction in the duration of neutropenia in patients undergoing myeloablative therapy followed by bone marrow transplantation considered to be at increased risk of prolonged severe neutropenia; for the mobilisation of peripheral blood progenitor cells (pbpcs); in patients, children or adults with severe congenital, cyclic, or idiopathic neutropenia with an absolute neutrophil count (anc) of ≤ 0.5 x 109/l, and a history of severe or recurrent infections, long term administration of accofil is indicated to increase neutrophil counts and to reduce the incidence and duration of infection-related events; for the treatment of persistent neutropenia (anc less than or equal to 1.0 x 109/l) in patients with advanced hiv infection, in order to reduce the risk of bacterial infections when other options to manage neutropenia are inappropriate.","for the reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes) and for the reduction in the duration of neutropenia in patients undergoing myeloablative therapy followed by bone marrow transplantation considered to be at increased risk of prolonged severe neutropenia; for the mobilisation of peripheral blood progenitor cells (pbpcs); in patients, children or adults with severe congenital, cyclic, or idiopathic neutropenia with an absolute neutrophil count (anc) of ≤ 0.5 x 109/l, and a history of severe or recurrent infections, long term administration of accofil is indicated to increase neutrophil counts and to reduce the incidence and duration of infection-related events; for the treatment of persistent neutropenia (anc less than or equal to 1.0 x 109/l) in patients with advanced hiv infection, in order to reduce the risk of bacterial infections when other options to manage neutropenia are inappropriate.",neoplasms; diseases of the blood and blood-forming organs; infectious and parasitic diseases,24.03.2014,2014,no,na,accofil-epar-public-assessment-report_en.pdf,EMA
ema/111381/2013,emea/h/c/002424,acrescent,memantine hydrochloride / donepezil hydrochloride,h. lundbeck a/s,small molecule,tablet,oral,refused,na,18.10.2012,2012,no,no,treatment of patients with moderate to moderately severe alzheimer’s disease who are already on a stable daily dose of 20 mg memantine and 10 mg donepezil,na,diseases of the nervous system,01.06.2011,2011,yes,,acrescent-epar-refusal-public-assessment-report_en.pdf,EMA
ema/163479/2013,emea/h/c/002676/0000,actelsar hct,telmisartan / hydrochlorothiazide,actavis group hf,small molecule,tablet,oral,approved,authorised,17.01.2013,2013,no,no,treatment of essential hypertension.,treatment of essential hypertension.,diseases of the circulatory system,03.05.2012,2012,yes,,actelsar-hct-epar-public-assessment-report_en.pdf,EMA
ema/427120/2020,emea/h/c/004874/0000,adakveo,crizanlizumab,novartis europharm limited,biologics,concentrate,intravenous,approved,withdrawn,23.07.2020,2020,yes,no,prevention of vaso-occlusive crises in sickle cell disease patients aged 16 years and over,prevention of recurrent vaso-occlusive crises (vocs) in sickle cell disease patients aged 16 years and older,diseases of the blood and blood-forming organs,29.05.2019,2019,no,na,adakveo-epar-public-assessment-report_en.pdf,EMA
ema/91055/2013,emea/h/c/002400,adasuve,loxapine,alexza uk ltd.,small molecule,powder,inhalation,approved,authorised,13.12.2012,2012,no,no,adasuve powder is indicated for the rapid control of agitation in adult patients with schizophrenia or bipolar disorder.,adasuve is indicated for the rapid control of mild-to-moderate agitation in adult patients with schizophrenia or bipolar disorder.,mental and behavioural disorders,26.10.2011,2011,no,na,adasuve-epar-public-assessment-report_en.pdf,EMA
ema/702390/2012,emea/h/c/002455,adcetris,brentuximab vedotin,takeda global research and development centre (europe) ltd.,biologics,powder,intravenous,conditional marketing authorisation,authorised,19.07.2012,2012,yes,no,treatment of patients with relapsed or refractory hodgkin lymphoma (hl) and for the treatment of patients with relapsed or refractory systemic anaplastic large cell lymphoma (salcl),treatment of adult patients with relapsed or refractory cd30+ hodgkin lymphoma (hl): following autologous stem cell transplant (asct) or following at least two prior therapies when asct or multi-agent chemotherapy is not a treatment option; treatment of adult patients with relapsed or refractory systemic anaplastic large cell lymphoma (salcl),neoplasms; diseases of the blood and blood-forming organs,31.05.2011,2011,no,na,adcetris-epar-public-assessment-report_en.pdf,EMA
ema/chmp/23344/2017,emea/h/c/004666/0000,tadalafil lilly,tadalafil,eli lilly nederland b.v.,small molecule,tablet,oral,approved,authorised,26.01.2017,2017,no,yes,treatment of erectile dysfunction in adult males; treatment of the signs and symptoms of benign prostatic hyperplasia in adult males (for the 5mg strength only),treatment of erectile dysfunction in adult males; treatment of the signs and symptoms of benign prostatic hyperplasia in adult males,diseases of the genitourinary system,02.11.2016,2016,yes,chmp,tadalafil-lilly-epar-public-assessment-report_en.pdf,EMA
ema/734750/2013,emea/h/c/002737/0000,adempas,riociguat,bayer pharma ag,small molecule,tablet,oral,approved,authorised,23.01.2014,2014,yes,no,chronic thromboembolic pulmonary hypertension (cteph); pulmonary arterial hypertension (pah),chronic thromboembolic pulmonary hypertension (cteph); pulmonary arterial hypertension (pah),diseases of the circulatory system,05.02.2013,2013,no,na,adempas-epar-public-assessment-report_en.pdf,EMA
