Administration_route,Application_date,Application_year,Current_status,Dataset,Decision,Decision_date,Decision_year,Disease_class(es),Disease_name(s),Document_name,Drug_class,Drug_name,Indication_approved,Indication_extended,Indication_requested,Indication_requested_extracted,Marketing_authorisation_holder,Marketing_authorisation_holder_extracted,Marketing_authorisation_number,Non_proprietary_name,Nonclinical_abridged,Orphan_drug_status,Pharmaceutical_form,Procedure_number,Referral_body,DRUG_CODE
intravitreal,09.09.2021,2021.0,authorised,EMA,approved,15.09.2022,2022,diseases of the eye and adnexa,<macular degeneration>; <diabetic macular edema>; <diabetic retinopathy>; <retinal vein occlusion>; <choroidal neovascularization>,ximluci-epar-public-assessment-report_en.pdf,biologics,ximluci,the treatment of neovascular (wet) age-related macular degeneration (amd); the treatment of visual impairment due to diabetic macular oedema (dme); the treatment of proliferative diabetic retinopathy (pdr); the treatment of visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); the treatment of visual impairment due to choroidal neovascularisation (cnv).,no,the treatment of neovascular (wet) age-related macular degeneration (amd); the treatment of visual impairment due to diabetic macular oedema (dme); the treatment of proliferative diabetic retinopathy (pdr); the treatment of visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); the treatment of visual impairment due to choroidal neovascularisation (cnv).,<macular degeneration>; <diabetic macular edema>; <diabetic retinopathy>; <retinal vein occlusion>; <choroidal neovascularization>,stada arzneimittel ag,stada,ema/795998/2022,ranibizumab,yes,no,solution,emea/h/c/005617/0000,,
intravitreal,01.11.2021,2021.0,authorised,TGA,approved,16.08.2022,2022,"diseases of the eye and adnexa; endocrine, nutritional, and metabolic diseases","<macular degeneration>; <diabetic macular edema>; <diabetic retinopathy>; <choroidal neovascularization>; <myopia, degenerative>; <macular edema>; <retinal vein occlusion>",auspar-byooviz-230426.pdf,biologics,byooviz,the treatment of neovascular (wet) age-related macular degeneration (amd); the treatment of visual impairment due to diabetic macular oedema (dme); treatment of proliferative diabetic retinopathy (pdr); the treatment of visual impairment due to choroidal neovascularisation (cnv); the treatment of visual impairment due to choroidal neovascularisation (cnv) secondary to pathologic myopia (pm); the treatment of visual impairment due to macular oedema secondary to retinal vein occlusion (rvo).,no,the treatment of neovascular (wet) age-related macular degeneration (amd); the treatment of visual impairment due to diabetic macular oedema (dme); treatment of proliferative diabetic retinopathy (pdr); the treatment of visual impairment due to choroidal neovascularisation (cnv); the treatment of visual impairment due to choroidal neovascularisation (cnv) secondary to pathologic myopia (pm); the treatment of visual impairment due to macular oedema secondary to retinal vein occlusion (rvo).,"<macular degeneration>; <diabetic macular edema>; <diabetic retinopathy>; <choroidal neovascularization>; <myopia, degenerative>; <macular edema>; <retinal vein occlusion>",samsung bioepis au pty ltd,samsung,375304,ranibizumab,no,no,solution,pm-2021-04292-1-5,na,
ocular,,,authorised,TGA,approved,25.10.2011,2011,diseases of the eye and adnexa,<macular edema>; <retinal vein occlusion>,auspar-lucentis-1.pdf,biologics,lucentis,the treatment of visual impairment due to macular oedema secondary to retinal vein occlusion (rvo),yes,the treatment of visual impairment due to macular oedema secondary to retinal vein occlusion (rvo),<macular edema>; <retinal vein occlusion>,novartis pharmaceuticals australia pty ltd,novartis,"125968, 148325",ranibizumab,yes,no,solution,pm-2010-03258-3-5,,
intravitreal,30.09.2020,2020.0,authorised (under additional monitoring),TGA,approved,02.02.2022,2022,diseases of the eye and adnexa,<retinopathy of prematurity>,auspar-lucentis-230519.pdf,biologics,lucentis,"treatment of retinopathy of prematurity (rop) with zone i (stage 1+, 2+, 3 or 3+), zone ii (stage 3+) or ap-rop (aggressive posterior rop) disease",yes,"treatment of retinopathy of prematurity (rop) with zone i (stage 1+, 2+, 3 or 3+), zone ii (stage 3+) or ap-rop (aggressive posterior rop) disease",<retinopathy of prematurity>,novartis pharmaceuticals australia pty ltd,novartis,148325,ranibizumab,yes,yes,solution,pm-2020-04187-1-5,,
ocular,,,authorised,TGA,approved,11.10.2011,2011,"diseases of the eye and adnexa; endocrine, nutritional, and metabolic diseases",<diabetic macular edema>,auspar-lucentis.pdf,biologics,lucentis,the treatment of visual impairment due to diabetic macular oedema (dme).,yes,the treatment of visual impairment due to diabetic macular oedema (dme).,<diabetic macular edema>,novartis pharmaceuticals australia pty ltd,novartis,"125968, 148325",ranibizumab,no,no,solution,pm-2010-02527-3-5,na,
intravitreal,,,authorised,TGA,approved,28.04.2014,2014,diseases of the eye and adnexa,"<visual impairment>; <choroidal neovascularization>; <myopia, degenerative>",auspar-ranibizumab-141014.pdf,biologics,lucentis,treatment of visual impairment due to choroidal neovascularisation (cnv) secondary to pathologic myopia (pm).,yes,treatment of visual impairment due to choroidal neovascularisation (cnv) secondary to pathologic myopia (pm).,"<choroidal neovascularization>; <myopia, degenerative>",novartis pharmaceuticals australia,novartis,148325 and 212387,ranibizumab,yes,no,solution,pm-2013-00985-1-5,,
intravitreal,03.01.2023,2023.0,authorised,TGA,approved,12.12.2023,2023,"diseases of the eye and adnexa; endocrine, nutritional, and metabolic diseases","<macular degeneration>; <diabetic macular edema>; <diabetic retinopathy>; <choroidal neovascularization>; <myopia, degenerative>; <macular edema>; <retinal vein occlusion>",auspar-raniviz-240613.pdf,biologics,raniviz,the treatment of neovascular (wet) age-related macular degeneration; the treatment of visual impairment due to diabetic macular oedema; treatment of proliferative diabetic retinopathy; the treatment of visual impairment due to choroidal neovascularisation; the treatment of visual impairment due to choroidal neovascularisation secondary to pathologic myopia; the treatment of visual impairment due to macular oedema secondary to retinal vein occlusion,no,the treatment of neovascular (wet) age-related macular degeneration; the treatment of visual impairment due to diabetic macular oedema; treatment of proliferative diabetic retinopathy; the treatment of visual impairment due to choroidal neovascularisation; the treatment of visual impairment due to choroidal neovascularisation secondary to pathologic myopia; the treatment of visual impairment due to macular oedema secondary to retinal vein occlusion,<macular degeneration>; <diabetic macular edema>; <diabetic retinopathy>; <choroidal neovascularization>; <pathologic myopia>; <macular edema>; <retinal vein occlusion>,actor pharmaceuticals pty ltd,actor,400126,ranibizumab,no,no,solution,pm-2022-04707-1-5,na,
intravenous,06.03.2017,2017.0,authorised,EMA,approved,18.05.2017,2017,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",blitzima-epar-public-assessment-report_en.pdf,biologics,blitzima,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; granulomatosis with polyangiitis and microscopic polyangiitis,yes,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",celltrion healthcare hungary kft.,celltrion,ema/chmp/421793/2017,rituximab,no,no,concentrate,emea/h/c/004723/0000,na,
intravenous,25.04.2023,2023.0,authorised,EMA,approved,25.07.2024,2024,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue; diseases of the skin,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>; <pemphigus vulgaris>",ituxredi-epar-public-assessment-report_en.pdf,biologics,ituxredi,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis; pemphigus vulgaris,no,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis; pemphigus vulgaris,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>; <pemphigus vulgaris>",reddy holding gmbh,reddy,ema/565284/2024,rituximab,no,no,concentrate,emea/h/c/006224/0000,na,
intravenous,,,authorised,EMA,approved,18.10.2001,2001,neoplasms; diseases of the blood and blood-forming organs,<diffuse large b-cell lymphoma>; <non-hodgkin lymphoma>,mabthera-epar-scientific-discussion_en.pdf,biologics,mabthera,treatment of patients with cd20 positive diffuse large b-cell non-hodgkin’s lymphoma in combination with chop chemotherapy,yes,treatment of patients with cd20 positive diffuse large b-cell non-hodgkin’s lymphoma in combination with chop chemotherapy,<diffuse large b-cell lymphoma>,,not reported,,rituximab,no,no,liquid,,na,
intravenous,03.03.2017,2017.0,withdrawn,EMA,approved,18.05.2017,2017,neoplasms; diseases of the blood and blood-forming organs,<non-hodgkin lymphoma>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>,ritemvia-epar-public-assessment-report_en.pdf,biologics,ritemvia,non-hodgkin’s lymphoma; granulomatosis with polyangiitis and microscopic polyangiitis,yes,non-hodgkin’s lymphoma; granulomatosis with polyangiitis and microscopic polyangiitis,<non-hodgkin lymphoma>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>,celltrion healthcare hungary kft.,celltrion,ema/421799/2017,rituximab,no,no,concentrate,emea/h/c/004725/0000,na,
intravenous,06.03.2017,2017.0,withdrawn,EMA,approved,18.05.2017,2017,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",rituzena-epar-public-assessment-report_en.pdf,biologics,tuxella,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; granulomatosis with polyangiitis and microscopic polyangiitis,yes,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",celltrion healthcare hungary kft.,celltrion,ema/chmp/421811/2017,rituximab,no,no,concentrate,emea/h/c/004724/0000,na,
intravenous,11.04.2016,2016.0,authorised,EMA,approved,21.04.2017,2017,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",rixathon-epar-public-assessment-report_en.pdf,biologics,rixathon,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis,no,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",sandoz gmbh,sandoz,ema/303207/2017,rituximab,no,no,concentrate,emea/h/c/003903/0000,na,
intravenous,09.12.2016,2016.0,authorised,EMA,approved,21.04.2017,2017,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,<non-hodgkin lymphoma>; <rheumatoid arthritis>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>,riximyo-epar-public-assessment-report_en.pdf,biologics,riximyo,non-hodgkin’s lymphoma; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis,no,non-hodgkin’s lymphoma; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",sandoz gmbh,sandoz,ema/440905/2017,rituximab,no,no,concentrate,emea/h/c/004729/0000,na,
intravenous,25.07.2018,2018.0,authorised,EMA,approved,30.01.2020,2020,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>; <pemphigus vulgaris>",ruxience-epar-public-assessment-report_en.pdf,biologics,ruxience,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis; pemphigus vulgaris,yes,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",pfizer europe ma eeig,pfizer,ema/chmp/155201/2020,rituximab,no,no,concentrate,emea/h/c/004696/0000,na,
intravenous,09.10.2015,2015.0,authorised,EMA,approved,15.12.2016,2016,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",truxima-epar-public-assessment-report_en.pdf,biologics,truxima,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis,no,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",celltrion healthcare hungary kft.,celltrion,ema/chmp/75695/2017,rituximab,no,no,solution,emea/h/c/004112/0000,na,
intravenous,26.12.2013,2013.0,authorised,PMDA,approved,01.08.2014,2014,diseases of the blood and blood-forming organs; diseases of the genitourinary system; neoplasms,<non-hodgkin lymphoma>; <lymphoproliferative disorders>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>; <nephrotic syndrome>,000209810.pdf,biologics,rituxan,cd20-positive b-cell non-hodgkin’s lymphoma; cd20-positive b-cell lymphoproliferative disorder associated with immunosuppression; wegener’s granulomatosis and microscopic polyangiitis; refractory nephrotic syndrome (frequently relapsing or steroid-dependent); premedication for indium (111in) ibritumomab tiuxetan (genetical recombination) injection and yttrium (90y) ibritumomab tiuxetan (genetical recombination) injection,yes,refractory nephrotic syndrome (frequently relapsing or steroid-dependent),<nephrotic syndrome>,"zenyaku kogyo co., ltd.",zenyaku kogyo,000209810,rituximab,yes,yes,injection,,,
intravenous,29.10.2021,2021.0,authorised,PMDA,approved,02.06.2022,2022,diseases of the nervous system,<neuromyelitis optica spectrum disorder>,000265591.pdf,biologics,rituxan,prevention of the relapse of neuromyelitis optica spectrum disorder (including neuromyelitis optica),yes,prevention of the relapse of neuromyelitis optica spectrum disorder (including neuromyelitis optica),<neuromyelitis optica spectrum disorder>,"zenyaku kogyo co., ltd.",zenyaku,000265591,rituximab,yes,yes,solution,,,
intravenous,,,authorised,TGA,approved,06.05.2010,2010,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>",auspar-mabthera.pdf,biologics,mabthera,non-hodgkin's lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis,yes,"treatment of moderate to severe, active rheumatoid arthritis in patients who have had an inadequate response or intolerance to at least one tumour necrosis factor (tnf) antagonist therapy",<rheumatoid arthritis>,roche products pty ltd,roche,60318 and 60319,rituximab,yes,no,solution,pm-2009-01744-3-3,,
intravenous,,,authorised,TGA,approved,13.05.2013,2013,diseases of the blood and blood-forming organs; diseases of the respiratory system,<granulomatosis with polyangiitis>; <microscopic polyangiitis>,auspar-rituximab-130813.pdf,biologics,mabthera,induction of remission in patients with severely active granulomatosis with polyangiitis (gpa) and microscopic polyangiitis (mpa),yes,induction of remission in patients with severely active granulomatosis with polyangiitis (gpa) and microscopic polyangiitis (mpa),<granulomatosis with polyangiitis>; <microscopic polyangiitis>,roche products pty limited,roche,60318 and 60319,rituximab,yes,yes,solution,pm-2012-00331-3-3,,
subcutaneous,,,authorised,TGA,approved,26.05.2014,2014,neoplasms; diseases of the blood and blood-forming organs,<non-hodgkin lymphoma>,auspar-rituximab-140904.pdf,biologics,mabthera sc,"for treatment of patients with cd20 positive, previously untreated, stage iii/iv follicular, b-cell non-hodgkin's lymphoma; cd20 positive, relapsed or refractory low grade or follicular, b-cell non-hodgkin's lymphoma; cd20 positive, diffuse large b-cell non-hodgkin's lymphoma, in combination with chemotherapy.",yes,for treatment of patients with non-hodgkin’s lymphoma,<non-hodgkin lymphoma>,roche products pty limited,roche,207334,rituximab,no,no,solution,pm-2012-04453-1-4,na,
intravenous,,,authorised,TGA,approved,05.03.2015,2015,diseases of the musculoskeletal system and connective tissue,<rheumatoid arthritis>,auspar-rituximab-150827.pdf,biologics,mabthera,rheumatoid arthritis,no,rheumatoid arthritis,<rheumatoid arthritis>,roche products pty ltd,roche,aust r 60318 and aust r 60319,rituximab,yes,no,solution,pm-2013-04906-1-3,,
intravenous; subcutaneous,28.04.2016,2016.0,authorised,TGA,approved,25.11.2016,2016,neoplasms; diseases of the blood and blood-forming organs,"<leukemia, lymphocytic, chronic, b-cell>",auspar-rituximab-170209.pdf.pdf,biologics,mabthera,treatment of patients with cd20 positive chronic lymphocytic leukaemia (cll) in combination with chemotherapy,yes,treatment of chronic lymphocytic leukaemia (cll) and non-hodgkin's lymphoma (nhl),"<leukemia, lymphocytic, chronic, b-cell>; <lymphoma, non-hodgkin>",roche products pty ltd,roche,"aust r 60318, 60319 and 207334",rituximab,yes,no,solution,pm-2014-04709-1-4,,
intravenous,30.11.2016,2016.0,authorised,TGA,approved,21.11.2017,2017,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",auspar-rituximab-180823.pdf,biologics,riximyo,non-hodgkin’s lymphoma (nhl); chronic lymphocytic leukaemia (cll); rheumatoid arthritis (ra); granulomatosis with polyangiitis (gpa) and microscopic polyangiitis (mpa),no,non-hodgkin’s lymphoma (nhl); chronic lymphocytic leukaemia (cll); rheumatoid arthritis (ra); granulomatosis with polyangiitis (gpa) and microscopic polyangiitis (mpa),"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",sandoz pty ltd,sandoz,281781 and 281782,rituximab,yes,no,solution,pm-2016-03153-1-4,,
intravenous,31.03.2017,2017.0,authorised,TGA,approved,13.03.2018,2018,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",auspar-rituximab-190813.pdf,biologics,truxima; ritemvia,non-hodgkin’s lymphoma (nhl); chronic lymphocytic leukaemia (cll); rheumatoid arthritis (ra); granulomatosis with polyangiitis (wegener’s) (gpa) and microscopic polyangiitis (mpa),no,non-hodgkin’s lymphoma (nhl); chronic lymphocytic leukaemia (cll); rheumatoid arthritis (ra); granulomatosis with polyangiitis (wegener’s) (gpa) and microscopic polyangiitis (mpa),"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",celltrion healthcare pty ltd,celltrion,"285815, 285816, 285817, 285818",rituximab,no,no,concentrate,pm-2017-00695-1-3,na,
intravenous,06.04.2020,2020.0,authorised,TGA,approved,26.02.2021,2021,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue; diseases of the respiratory system,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",auspar-rituximab-210412.pdf,biologics,ruxience,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis; microscopic polyangiitis,no,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; rheumatoid arthritis; granulomatosis with polyangiitis; microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <arthritis, rheumatoid>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",pfizer australia pty ltd,pfizer,"330537, 330536",rituximab,no,no,solution,pm-2020-00593-1-6,na,
intravenous,,,authorised,TGA,approved,08.01.2010,2010,neoplasms; diseases of the blood and blood-forming organs,"<leukemia, lymphocytic, chronic, b-cell>",auspar-rituximab.pdf,biologics,mabthera,treatment of patients with cd20 positive chronic lymphocytic leukaemia (cll) in combination with chemotherapy,yes,treatment of patients with relapsed/refractory chronic lymphocytic leukaemia (cll),"<leukemia, lymphocytic, chronic, b-cell>",roche products pty ltd,roche,,rituximab,yes,no,solution,,,
subcutaneous,09.02.2024,2024.0,authorised,EMA,approved,12.12.2024,2024,diseases of the musculoskeletal system and connective tissue; infectious and parasitic diseases; diseases of the blood and blood-forming organs,"<rheumatoid arthritis>; <covid-19>; <arthritis, juvenile>; <cytokine release syndrome>; <giant cell arteritis>",avtozma-epar-public-assessment-report_en.pdf,biologics,avtozma,"treatment of severe, active and progressive rheumatoid arthritis (ra) in adults not previously treated with mtx; treatment of moderate to severe active ra in adult patients who have either responded inadequately to, or who were intolerant to, previous therapy with one or more dmards or tnf antagonists; treatment of covid-19 in adults receiving systemic corticosteroids and require supplemental oxygen or mechanical ventilation; treatment of active systemic juvenile idiopathic arthritis (sjia) in patients 2 years of age and older; treatment of juvenile idiopathic polyarthritis (pjia) in patients 2 years of age and older; treatment of car t cell-induced severe or life-threatening cytokine release syndrome (crs) in adults and paediatric patients 2 years of age and older; treatment of giant cell arteritis (gca) in adult patients.",no,"treatment of severe, active and progressive rheumatoid arthritis (ra) in adults not previously treated with mtx; treatment of moderate to severe active ra in adult patients who have either responded inadequately to, or who were intolerant to, previous therapy with one or more dmards or tnf antagonists; treatment of covid-19 in adults receiving systemic corticosteroids and require supplemental oxygen or mechanical ventilation; treatment of active systemic juvenile idiopathic arthritis (sjia) in patients 2 years of age and older; treatment of juvenile idiopathic polyarthritis (pjia) in patients 2 years of age and older; treatment of car t cell-induced severe or life-threatening cytokine release syndrome (crs) in adults and paediatric patients 2 years of age and older; treatment of giant cell arteritis (gca) in adult patients.","<rheumatoid arthritis>; <covid-19>; <arthritis, juvenile>; <cytokine release syndrome>; <giant cell arteritis>",celltrion healthcare hungary kft.,celltrion,ema/10943/2025,tocilizumab,no,no,solution,emea/h/c/006196/0000,na,
intravenous,29.11.2007,2007.0,authorised,EMA,approved,20.11.2008,2008,diseases of the musculoskeletal system and connective tissue,<rheumatoid arthritis>,roactemra-epar-public-assessment-report_en.pdf,biologics,roactemra,"roactemra, in combination with methotrexate (mtx) is indicated for the treatment of moderate to severe active rheumatoid arthritis (ra) in adult patients who have either responded inadequately to, or who were intolerant to, previous therapy with one or more dmards or tumour necrosis factor (tnf) antagonists. in these patients, roactemra can be given as monotherapy in case of intolerance to mtx or where continued treatment with mtx is inappropriate.",no,treatment of moderate to severe active rheumatoid arthritis in adult patients who have not been previously treated with traditional dmards or have an inadequate response to one or more traditional dmards or are intolerant to a tumour necrosis factor antagonist.,<rheumatoid arthritis>,roche registration ltd.,roche,ema/26276/2009,tocilizumab,no,no,concentrate,emea/h/c/000955,na,
intravenous,10.09.2022,2022.0,authorised,EMA,approved,25.04.2024,2024,diseases of the musculoskeletal system and connective tissue; infectious and parasitic diseases,"<rheumatoid arthritis>; <covid-19>; <arthritis, juvenile>; <arthritis, juvenile>",tofidence-epar-public-assessment-report_en.pdf,biologics,tofidence,rheumatoid arthritis; coronavirus disease 2019; polyarticular juvenile idiopathic arthritis; systemic juvenile idiopathic arthritis,no,rheumatoid arthritis; coronavirus disease 2019; polyarticular juvenile idiopathic arthritis; systemic juvenile idiopathic arthritis; cytokine release syndrome,"<rheumatoid arthritis>; <covid-19>; <arthritis, juvenile>; <arthritis, juvenile>; <cytokine release syndrome>",biogen netherlands b.v.,biogen,ema/227882/2024,tocilizumab,no,no,concentrate,emea/h/c/005984/0000,na,
intravenous; subcutaneous,22.07.2022,2022.0,authorised,EMA,approved,20.07.2023,2023,diseases of the musculoskeletal system and connective tissue; infectious and parasitic diseases; diseases of the blood and blood-forming organs,"<rheumatoid arthritis>; <covid-19>; <arthritis, juvenile>; <cytokine release syndrome>; <giant cell arteritis>",tyenne-epar-public-assessment-report_en.pdf,biologics,tyenne,"treatment of rheumatoid arthritis, covid-19, systemic juvenile idiopathic arthritis, juvenile idiopathic polyarthritis, cytokine release syndrome, and giant cell arteritis",no,"treatment of rheumatoid arthritis, covid-19, systemic juvenile idiopathic arthritis, juvenile idiopathic polyarthritis, cytokine release syndrome, and giant cell arteritis","<rheumatoid arthritis>; <covid-19>; <arthritis, juvenile>; <cytokine release syndrome>; <giant cell arteritis>",fresenius kabi deutschland gmbh,fresenius,ema/365561/2023,tocilizumab,yes,no,concentrate; solution,emea/h/c/005781/0000,,
intravenous,28.04.2006,2006.0,authorised,PMDA,approved,30.01.2008,2008,diseases of the musculoskeletal system and connective tissue; neoplasms,"<rheumatoid arthritis>; <arthritis, juvenile>; <castleman disease>",000153709.pdf,biologics,actemra,rheumatoid arthritis; polyarticular-course juvenile idiopathic arthritis; systemic juvenile idiopathic arthritis; castleman's disease,yes,rheumatoid arthritis; polyarticular-course juvenile idiopathic arthritis; systemic juvenile idiopathic arthritis,"<rheumatoid arthritis>; <arthritis, juvenile>","chugai pharmaceutical co., ltd.",chugai,000153709,tocilizumab,no,no,concentrate,,na,
subcutaneous,25.08.2016,2016.0,authorised,PMDA,approved,10.04.2017,2017,diseases of the musculoskeletal system and connective tissue,<rheumatoid arthritis>,000224729.pdf,biologics,actemra,treatment of rheumatoid arthritis with an inadequate response to existing therapies (including the inhibition of progression of structural joint damage),yes,treatment of rheumatoid arthritis with an inadequate response to existing therapies (including the inhibition of progression of structural joint damage),<rheumatoid arthritis>,"chugai pharmaceutical co., ltd.",chugai,000224729,tocilizumab,yes,no,injection,,,
subcutaneous,30.11.2016,2016.0,authorised,PMDA,approved,27.07.2017,2017,diseases of the musculoskeletal system and connective tissue; diseases of the circulatory system,<rheumatoid arthritis>; <takayasu arteritis>; <giant cell arteritis>,000224730.pdf,biologics,actemra,treatment of rheumatoid arthritis (including the inhibition of progression of structural joint damage); takayasu’s arteritis or giant cell arteritis,yes,treatment of rheumatoid arthritis with an inadequate response to existing therapies; treatment of large vessel vasculitis (takayasu’s arteritis or giant cell arteritis),"<rheumatoid arthritis>; <vasculitis, large-cell>","chugai pharmaceutical co., ltd.",chugai,000224730,tocilizumab,yes,yes,injection,,,
intravenous,24.05.2018,2018.0,authorised,PMDA,approved,26.03.2019,2019,diseases of the musculoskeletal system and connective tissue,"<still's disease, adult-onset>",000235285.pdf,biologics,actemra,treatment of adult still’s disease that have not adequately responded to existing therapies,yes,adult still’s disease that have not adequately responded to existing therapies,"<still's disease, adult-onset>","chugai pharmaceutical co., ltd.",chugai,000235285,tocilizumab,yes,no,solution,,,
intravenous,13.12.2021,2021.0,authorised,PMDA,approved,07.01.2022,2022,infectious and parasitic diseases; diseases of the respiratory system,<pneumonia>,000246328.pdf,biologics,actemra,pneumonia caused by sars-cov-2 infection (covid-19) (limited to patients requiring supplemental oxygen),yes,pneumonia caused by sars-cov-2 infection (covid-19) (limited to patients requiring supplemental oxygen),<pneumonia>; <covid-19>,"chugai pharmaceutical co., ltd.",chugai,000246328,tocilizumab,yes,no,concentrate,,,
